scope,technology,series,scenario,identifiers,metric,year,value,unit,dollar_year,source_type,source_file,source_url,source_years,sources,method,atb_year
reeds,gas,Gas-CT,Moderate,{},vom,2017,8.517200997512726,USD/MWh,2022,atb,atb_2019_workbook.xlsm | deflator.csv,https://data.nlr.gov/system/files/115/2019-ATB-data.xlsm | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2017],"[{""file"":""atb_2019_workbook.xlsm"",""url"":""https://data.nlr.gov/system/files/115/2019-ATB-data.xlsm"",""sha256"":""f7807beb3496c1cfde28ed2a3115abd1d88e968273eb90f52cfe89f1845de42b"",""format"":""workbook"",""location"":""Natural Gas!L61"",""dollar_year"":2017},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2019 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator.,2019
reeds,gas,Gas-CT,Moderate,{},vom,2018,5.241027371796304,USD/MWh,2022,atb,atb_2020_workbook.xlsm | deflator.csv,https://atb-archive.nlr.gov/electricity/2020/files/2020-ATB-Data.xlsm | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2018],"[{""file"":""atb_2020_workbook.xlsm"",""url"":""https://atb-archive.nlr.gov/electricity/2020/files/2020-ATB-Data.xlsm"",""sha256"":""2fc2ccf72853304e45803959c77d82806debe8b686eec294838a7ac5219a7a13"",""format"":""workbook"",""location"":""Natural Gas!L61"",""dollar_year"":2018},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2020 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator.,2020
reeds,gas,Gas-CT,Moderate,{},vom,2019,5.664429147593695,USD/MWh,2022,atb,atb_2021_workbook.xlsm | deflator.csv,https://data.openei.org/files/4129/2021-ATB-Data_Master_new.xlsm | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2019],"[{""file"":""atb_2021_workbook.xlsm"",""url"":""https://data.openei.org/files/4129/2021-ATB-Data_Master_new.xlsm"",""sha256"":""211bc492df941a58acac912edea27c2ac2abf6d74fb2a24355fda6660c055632"",""format"":""workbook"",""location"":""Natural Gas_FE!L191"",""dollar_year"":2019},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2021 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator.,2021
reeds,gas,Gas-CT,Moderate,{},vom,2020,5.766876005063558,USD/MWh,2022,atb,atb_2022_workbook.xlsx | deflator.csv,https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2020],"[{""file"":""atb_2022_workbook.xlsx"",""url"":""https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx"",""sha256"":""5ad5e47373f0dea32991d5828831bb407550397f1956abda6870e6786134b87e"",""format"":""workbook"",""location"":""Natural Gas_FE!M201"",""dollar_year"":2020},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2022 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator.,2022
reeds,gas,Gas-CT,Moderate,{},vom,2021,6.955200006383214,USD/MWh,2022,atb,atb_2023_flat_file.csv | deflator.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2021],"[{""file"":""atb_2023_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv"",""sha256"":""5073733a55c84facceb25ec56b83d05d9c990155486111fff137854ccd2fab71"",""format"":""flat"",""location"":""CSV row 184246"",""dollar_year"":2021},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2023 Moderate base-year estimate; year=release-2. Case: Market. Converted with the ReEDS deflator.,2023
reeds,gas,Gas-CT,Moderate,{},vom,2022,6.94,USD/MWh,2022,atb,atb_2024_flat_file.csv | deflator.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2022],"[{""file"":""atb_2024_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv"",""sha256"":""b0f0de40786350ba8dd5eec9023540f72ceeb8ab4478bc31abaf1c0d5eb20959"",""format"":""flat"",""location"":""CSV row 64935"",""dollar_year"":2022},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2024 Moderate base-year estimate; year=release-2. Case: Market. Unit from ATB parameter definition; CSV unit blank. Converted with the ReEDS deflator.,2024
reeds,gas-ccs,Gas-CC-CCS_mod,Moderate,{},capcost,2020,2359.8961220720876,USD/kW,2022,atb,atb_2022_workbook.xlsx | deflator.csv,https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2020],"[{""file"":""atb_2022_workbook.xlsx"",""url"":""https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx"",""sha256"":""5ad5e47373f0dea32991d5828831bb407550397f1956abda6870e6786134b87e"",""format"":""workbook"",""location"":""Natural Gas_FE!M164"",""dollar_year"":2020},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2022 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator.,2022
reeds,gas-ccs,Gas-CC-CCS_mod,Moderate,{},capcost,2021,2572.0200023605003,USD/kW,2022,atb,atb_2023_flat_file.csv | deflator.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2021],"[{""file"":""atb_2023_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv"",""sha256"":""5073733a55c84facceb25ec56b83d05d9c990155486111fff137854ccd2fab71"",""format"":""flat"",""location"":""CSV row 176052"",""dollar_year"":2021},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2023 Moderate base-year estimate; year=release-2. Case: Market. Converted with the ReEDS deflator.,2023
reeds,gas-ccs,Gas-CC-CCS_mod,Moderate,{},capcost,2022,2656.6,USD/kW,2022,atb,atb_2024_flat_file.csv | deflator.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2022],"[{""file"":""atb_2024_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv"",""sha256"":""b0f0de40786350ba8dd5eec9023540f72ceeb8ab4478bc31abaf1c0d5eb20959"",""format"":""flat"",""location"":""CSV row 64401"",""dollar_year"":2022},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2024 Moderate base-year estimate; year=release-2. Case: Market. Unit from ATB parameter definition; CSV unit blank. Converted with the ReEDS deflator.,2024
reeds,gas-ccs,Gas-CC-CCS_mod,Moderate,{},fom,2020,65.25615965729764,USD/kW-yr,2022,atb,atb_2022_workbook.xlsx | deflator.csv,https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2020],"[{""file"":""atb_2022_workbook.xlsx"",""url"":""https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx"",""sha256"":""5ad5e47373f0dea32991d5828831bb407550397f1956abda6870e6786134b87e"",""format"":""workbook"",""location"":""Natural Gas_FE!M187"",""dollar_year"":2020},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2022 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator.,2022
reeds,gas-ccs,Gas-CC-CCS_mod,Moderate,{},fom,2021,68.79600006313831,USD/kW-yr,2022,atb,atb_2023_flat_file.csv | deflator.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2021],"[{""file"":""atb_2023_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv"",""sha256"":""5073733a55c84facceb25ec56b83d05d9c990155486111fff137854ccd2fab71"",""format"":""flat"",""location"":""CSV row 145144"",""dollar_year"":2021},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2023 Moderate base-year estimate; year=release-2. Case: Market. Converted with the ReEDS deflator.,2023
reeds,gas-ccs,Gas-CC-CCS_mod,Moderate,{},fom,2022,70.7,USD/kW-yr,2022,atb,atb_2024_flat_file.csv | deflator.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2022],"[{""file"":""atb_2024_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv"",""sha256"":""b0f0de40786350ba8dd5eec9023540f72ceeb8ab4478bc31abaf1c0d5eb20959"",""format"":""flat"",""location"":""CSV row 64798"",""dollar_year"":2022},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2024 Moderate base-year estimate; year=release-2. Case: Market. Unit from ATB parameter definition; CSV unit blank. Converted with the ReEDS deflator.,2024
reeds,gas-ccs,Gas-CC-CCS_mod,Moderate,{},heatrate,2020,7.22,MMBtu/MWh,,atb,atb_2022_workbook.xlsx,https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx,[2020],"[{""file"":""atb_2022_workbook.xlsx"",""url"":""https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx"",""sha256"":""5ad5e47373f0dea32991d5828831bb407550397f1956abda6870e6786134b87e"",""format"":""workbook"",""location"":""Natural Gas_FE!M95"",""dollar_year"":2020}]",ATB 2022 Moderate base-year estimate; year=release-2.,2022
reeds,gas-ccs,Gas-CC-CCS_mod,Moderate,{},heatrate,2021,7.22,MMBtu/MWh,,atb,atb_2023_flat_file.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv,[2021],"[{""file"":""atb_2023_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv"",""sha256"":""5073733a55c84facceb25ec56b83d05d9c990155486111fff137854ccd2fab71"",""format"":""flat"",""location"":""CSV row 154148"",""dollar_year"":2021}]",ATB 2023 Moderate base-year estimate; year=release-2. Case: Market.,2023
reeds,gas-ccs,Gas-CC-CCS_mod,Moderate,{},heatrate,2022,7.22,MMBtu/MWh,,atb,atb_2024_flat_file.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,[2022],"[{""file"":""atb_2024_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv"",""sha256"":""b0f0de40786350ba8dd5eec9023540f72ceeb8ab4478bc31abaf1c0d5eb20959"",""format"":""flat"",""location"":""CSV row 64186"",""dollar_year"":2022}]",ATB 2024 Moderate base-year estimate; year=release-2. Case: Market. Unit from ATB parameter definition; CSV unit blank.,2024
reeds,gas-ccs,Gas-CC-CCS_mod,Moderate,{},vom,2020,4.862268004269275,USD/MWh,2022,atb,atb_2022_workbook.xlsx | deflator.csv,https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2020],"[{""file"":""atb_2022_workbook.xlsx"",""url"":""https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx"",""sha256"":""5ad5e47373f0dea32991d5828831bb407550397f1956abda6870e6786134b87e"",""format"":""workbook"",""location"":""Natural Gas_FE!M210"",""dollar_year"":2020},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2022 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator.,2022
reeds,gas-ccs,Gas-CC-CCS_mod,Moderate,{},vom,2021,5.0004000045891726,USD/MWh,2022,atb,atb_2023_flat_file.csv | deflator.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2021],"[{""file"":""atb_2023_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv"",""sha256"":""5073733a55c84facceb25ec56b83d05d9c990155486111fff137854ccd2fab71"",""format"":""flat"",""location"":""CSV row 183706"",""dollar_year"":2021},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2023 Moderate base-year estimate; year=release-2. Case: Market. Converted with the ReEDS deflator.,2023
reeds,gas-ccs,Gas-CC-CCS_mod,Moderate,{},vom,2022,5.11,USD/MWh,2022,atb,atb_2024_flat_file.csv | deflator.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2022],"[{""file"":""atb_2024_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv"",""sha256"":""b0f0de40786350ba8dd5eec9023540f72ceeb8ab4478bc31abaf1c0d5eb20959"",""format"":""flat"",""location"":""CSV row 64981"",""dollar_year"":2022},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2024 Moderate base-year estimate; year=release-2. Case: Market. Unit from ATB parameter definition; CSV unit blank. Converted with the ReEDS deflator.,2024
reeds,gas-ccs,Gas-CC_H_1x1-CCS_mod,Moderate,{},capcost,2022,2968.7,USD/kW,2022,atb,atb_2024_flat_file.csv | deflator.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2022],"[{""file"":""atb_2024_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv"",""sha256"":""b0f0de40786350ba8dd5eec9023540f72ceeb8ab4478bc31abaf1c0d5eb20959"",""format"":""flat"",""location"":""CSV row 64437"",""dollar_year"":2022},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2024 Moderate base-year estimate; year=release-2. Case: Market. Unit from ATB parameter definition; CSV unit blank. Converted with the ReEDS deflator.,2024
reeds,gas-ccs,Gas-CC_H_1x1-CCS_mod,Moderate,{},fom,2022,78.0,USD/kW-yr,2022,atb,atb_2024_flat_file.csv | deflator.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2022],"[{""file"":""atb_2024_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv"",""sha256"":""b0f0de40786350ba8dd5eec9023540f72ceeb8ab4478bc31abaf1c0d5eb20959"",""format"":""flat"",""location"":""CSV row 64832"",""dollar_year"":2022},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2024 Moderate base-year estimate; year=release-2. Case: Market. Unit from ATB parameter definition; CSV unit blank. Converted with the ReEDS deflator.,2024
reeds,gas-ccs,Gas-CC_H_1x1-CCS_mod,Moderate,{},heatrate,2022,6.848,MMBtu/MWh,,atb,atb_2024_flat_file.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,[2022],"[{""file"":""atb_2024_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv"",""sha256"":""b0f0de40786350ba8dd5eec9023540f72ceeb8ab4478bc31abaf1c0d5eb20959"",""format"":""flat"",""location"":""CSV row 64222"",""dollar_year"":2022}]",ATB 2024 Moderate base-year estimate; year=release-2. Case: Market. Unit from ATB parameter definition; CSV unit blank.,2024
reeds,gas-ccs,Gas-CC_H_1x1-CCS_mod,Moderate,{},vom,2022,5.3,USD/MWh,2022,atb,atb_2024_flat_file.csv | deflator.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2022],"[{""file"":""atb_2024_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv"",""sha256"":""b0f0de40786350ba8dd5eec9023540f72ceeb8ab4478bc31abaf1c0d5eb20959"",""format"":""flat"",""location"":""CSV row 65045"",""dollar_year"":2022},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2024 Moderate base-year estimate; year=release-2. Case: Market. Unit from ATB parameter definition; CSV unit blank. Converted with the ReEDS deflator.,2024
reeds,gas-ccs,Gas-CC_H_2x1-CCS_mod,Moderate,{},capcost,2020,2226.466441954931,USD/kW,2022,atb,atb_2022_workbook.xlsx | deflator.csv,https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2020],"[{""file"":""atb_2022_workbook.xlsx"",""url"":""https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx"",""sha256"":""5ad5e47373f0dea32991d5828831bb407550397f1956abda6870e6786134b87e"",""format"":""workbook"",""location"":""Natural Gas_FE!M167"",""dollar_year"":2020},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2022 Moderate base-year estimate; year=release-2. H-frame maps to 2x1 per ATB 2022 workbook Natural Gas_FE!K18 and https://atb.nlr.gov/electricity/2022/fossil_energy_technologies; the separate 1x1 design was introduced in ATB 2024. Converted with the ReEDS deflator.,2022
reeds,gas-ccs,Gas-CC_H_2x1-CCS_mod,Moderate,{},capcost,2021,2446.524002245325,USD/kW,2022,atb,atb_2023_flat_file.csv | deflator.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv,[2021],"[{""file"":""atb_2023_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv"",""sha256"":""5073733a55c84facceb25ec56b83d05d9c990155486111fff137854ccd2fab71"",""format"":""flat"",""location"":""CSV row 176322"",""dollar_year"":2021},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""}]",ATB 2023 Moderate base-year estimate; year=release-2. Case: Market.  H-frame maps to 2x1 per ATB 2023 workbook Natural Gas_FE!K16 and https://atb.nlr.gov/electricity/2023/fossil_energy_technologies; the separate 1x1 design was introduced in ATB 2024. Converted with the ReEDS deflator.,2023
