year,month,day,New_England_cdd,Mid_Atlantic_cdd,East_North_Central_cdd,West_North_Central_cdd,South_Atlantic_cdd,East_South_Central_cdd,West_South_Central_cdd,Northwest_cdd,California_cdd,Mountain_cdd,Southwest_cdd,New_England_hdd,Mid_Atlantic_hdd,East_North_Central_hdd,West_North_Central_hdd,South_Atlantic_hdd,East_South_Central_hdd,West_South_Central_hdd,Northwest_hdd,California_hdd,Mountain_hdd,Southwest_hdd,California_price,East_North_Central_price,East_South_Central_price,Mid_Atlantic_price,Mountain_price,New_England_price,Northwest_price,South_Atlantic_price,Southwest_price,West_North_Central_price,West_South_Central_price
2016,11,12,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,26,26,26,22,13,14,5,12.359272153854148,2.0,15.540479838931711,5.473188738876406,1.9610374331550804,2.01,1.85,2.01,1.744748163693599,2.14,1.75,1.9295870248642468,1.7849658497388512,1.88,1.933477497255763
2016,11,13,0,0,0,0,1,0,0,0.0,2.0,0.0,0.0,19,21,22,18,13,15,7,17.281455692291704,2.0,16.027968785596062,5.0100969070262185,1.9610374331550804,2.01,1.85,2.01,1.744748163693599,2.14,1.75,1.9295870248642468,1.7849658497388512,1.88,1.933477497255763
2016,11,14,0,0,0,0,1,0,0,0.0,2.0,0.0,0.7684540840749062,19,21,19,17,13,15,4,15.640727846145852,2.0,14.633986604814776,4.778550991101125,1.9610374331550804,2.01,1.85,2.01,1.744748163693599,2.14,1.75,1.9295870248642468,1.7849658497388512,1.88,1.933477497255763
2016,11,15,0,0,0,0,1,0,2,0.0,0.0,0.0,0.7684540840749062,20,20,19,15,10,13,2,15.922183538437556,3.0,12.092475458625705,3.3154591592509375,2.3944979919678717,2.22,1.98,2.09,2.072231247013856,2.32,2.01,2.0865284489477784,2.1522705961152044,2.17,2.1862613360582452
2016,11,16,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,15,18,18,14,10,9,1,23.359272153854146,9.0,14.340335916133931,4.3154591592509375,2.611687429218573,2.4,2.14,2.21,2.2255151515151517,2.42,2.15,2.262105350339573,2.26588693957115,2.3,2.40417004048583
2016,11,17,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,18,18,13,13,9,6,0,23.0,13.0,25.994574080832137,7.463091831850187,2.7167080745341616,2.39,2.18,2.18,2.3642491610738254,2.26,2.32,2.263944719331172,2.4394222833562584,2.25,2.3982497756122583
2016,11,18,0,0,0,0,1,0,3,0.0,0.0,0.0,0.0,16,15,7,18,7,4,3,25.64072784614585,11.0,33.48610262354093,14.241642822951313,2.4158767772511847,2.26,1.92,1.88,2.18037410540013,1.98,2.1,1.9904791631516787,2.2565144596651447,2.22,2.2186032863849765
2016,11,19,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,19,15,25,33,8,15,15,21.281455692291704,11.0,28.345325437733685,10.704734654801499,2.4605882352941175,2.55,2.26,2.39,2.2780714285714283,3.23,2.19,2.3783758286588474,2.309263862332696,2.46,2.4842633283725815
2016,11,20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,23,28,34,33,17,24,16,19.0,10.0,19.488361741800556,7.778550991101125,2.4605882352941175,2.55,2.26,2.39,2.2780714285714283,3.23,2.19,2.3783758286588474,2.309263862332696,2.46,2.4842633283725815
2016,11,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,32,31,33,31,18,25,10,20.0,12.0,19.28815256518364,9.389275495550562,2.4605882352941175,2.55,2.26,2.39,2.2780714285714283,3.23,2.19,2.3783758286588474,2.309263862332696,2.46,2.4842633283725815
2016,11,22,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,30,29,33,28,18,21,5,22.0,13.0,24.302428845670065,12.620821411475657,3.0317993630573246,2.82,2.49,2.65,2.6526514084507045,3.81,2.49,2.6113134673802985,2.730384615384615,2.78,2.7116966237551616
2016,11,23,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,29,30,29,25,15,14,5,23.718544307708292,13.0,26.578635980591475,12.778550991101124,2.998350928285402,2.78,2.42,2.55,2.6080182421227196,4.15,2.5,2.5160372023809523,2.701484828921885,2.72,2.674717034124421
2016,11,24,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,30,27,25,27,9,9,8,22.35927215385415,12.0,28.683990937074533,11.778550991101124,2.891716857043959,2.69,2.36,2.38,2.5604636858291934,3.39,2.46,2.4507511540075533,2.5979346264367815,2.6,2.6534690281899107
2016,11,25,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,25,21,26,25,7,14,8,21.0,12.0,27.5439079925199,11.704734654801499,2.891716857043959,2.69,2.36,2.38,2.5604636858291934,3.39,2.46,2.4507511540075533,2.5979346264367815,2.6,2.6534690281899107
2016,11,26,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,24,24,25,25,11,19,10,20.64072784614585,17.0,24.735000529048545,13.010096907026218,2.891716857043959,2.69,2.36,2.38,2.5604636858291934,3.39,2.46,2.4507511540075533,2.5979346264367815,2.6,2.6534690281899107
2016,11,27,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,27,26,27,25,16,23,7,24.718544307708296,17.0,26.871617193429863,14.69463774777528,2.891716857043959,2.69,2.36,2.38,2.5604636858291934,3.39,2.46,2.4507511540075533,2.5979346264367815,2.6,2.6534690281899107
2016,11,28,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,28,27,22,20,13,15,3,23.718544307708292,17.0,30.144271807866843,21.389275495550564,2.891716857043959,2.69,2.36,2.38,2.5604636858291934,3.39,2.46,2.4507511540075533,2.5979346264367815,2.6,2.6534690281899107
2016,11,29,0,0,0,0,3,1,2,0.0,0.0,0.0,0.0,25,20,16,25,7,6,5,24.0,16.0,33.46537836148268,22.083913243325846,3.344171220400728,2.95,2.55,2.52,2.9164568413117227,3.21,2.8,2.643152975897688,3.040582901554404,2.8699999999999997,2.848484935851233
2016,11,30,0,0,0,0,4,1,1,0.0,0.0,0.0,0.0,21,15,21,30,2,7,10,24.35927215385415,17.0,36.231924219734374,24.010096907026217,3.3441313269493844,3.14,2.44,2.31,2.974824624194703,2.72,2.89,2.5378594303050734,3.1135662650602405,3.01,3.00327861235868
2016,12,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,16,17,27,30,8,20,15,26.718544307708296,17.0,35.46811841456028,23.315459159250935,3.4625695637238065,3.29,2.55,2.76,3.174804753820034,3.07,3.0,2.795145129224652,3.2609223300970873,3.2,3.219052363555851
2016,12,2,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,24,24,28,31,14,21,13,26.077816461562442,17.0,36.63731117555666,21.85236732740075,3.5559903381642513,3.39,2.85,2.98,3.2479312668463614,3.77,3.15,3.0735009205494976,3.3381481481481483,3.28,3.3108854814200854
2016,12,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,26,25,30,32,15,24,15,24.35927215385415,16.0,34.31072640524471,18.778550991101124,3.4437037037037035,3.42,2.85,3.09,3.176508302583026,4.27,3.16,3.0433342249565336,3.2716795532646055,3.35,3.293662535376208
2016,12,4,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,30,27,31,30,15,20,15,25.0,13.0,31.58743215492269,18.01009690702622,3.4437037037037035,3.42,2.85,3.09,3.176508302583026,4.27,3.16,3.0433342249565336,3.2716795532646055,3.35,3.293662535376208
2016,12,5,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,33,26,30,29,12,17,16,32.0,15.0,30.8549767947432,17.31545915925094,3.4437037037037035,3.42,2.85,3.09,3.176508302583026,4.27,3.16,3.0433342249565336,3.2716795532646055,3.35,3.293662535376208
2016,12,6,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,32,29,31,35,12,15,14,33.2814556922917,17.0,42.18402697175853,17.54700507517603,3.7533500417710948,3.64,3.2,3.39,3.5289367311072053,6.17,3.5,3.324372952040513,3.58806137359961,3.63,3.5019301682415303
2016,12,7,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,30,27,35,42,12,20,18,38.0,19.0,45.5091397184814,16.54700507517603,3.795102375102375,3.76,3.33,3.52,3.6642785035629455,4.73,3.6,3.4414847477230013,3.7585574685900416,3.75,3.6035279129024786
2016,12,8,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,30,30,40,46,15,25,23,37.56291138458341,17.0,48.56381783023156,20.39937240257678,3.7511764705882356,3.85,3.49,3.93,3.5940995115995116,6.52,3.59,3.654652905198777,3.6933084434233194,3.81,3.6764520718477685
2016,12,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,34,34,42,50,23,34,28,35.203639230729266,12.0,38.573472493794476,17.7047346548015,3.653142194232682,3.7,3.4,4.06,3.480339412360689,9.78,3.47,3.5953802771511443,3.5591165937126945,3.66,3.577088054891361
2016,12,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,38,42,47,24,34,23,30.844367076875116,10.0,30.826713928336595,14.778550991101124,3.7605838815789476,3.83,3.31,3.67,3.6433268746366982,9.9,4.04,3.504054507879101,3.6610157194679567,3.78,3.6393627859590625
2016,12,11,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,43,38,38,40,21,25,10,29.922183538437555,11.0,30.434017119579007,11.85236732740075,3.7605838815789476,3.83,3.31,3.67,3.6433268746366982,9.9,4.04,3.504054507879101,3.6610157194679567,3.78,3.6393627859590625
2016,12,12,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,35,31,37,47,13,18,11,29.56291138458341,12.0,32.23012835635414,12.315459159250938,3.7605838815789476,3.83,3.31,3.67,3.6433268746366982,9.9,4.04,3.504054507879101,3.6610157194679567,3.78,3.6393627859590625
2016,12,13,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,31,31,44,51,14,18,10,33.64072784614585,11.0,35.69106453204577,10.547005075176031,3.662728954671601,3.68,3.23,3.51,3.4795926285160044,5.97,4.35,3.369344637073728,3.5414796500570556,3.73,3.462464743175055
2016,12,14,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,32,33,51,52,14,23,15,37.56291138458341,10.0,36.54432137917557,9.315459159250937,3.68517342248224,3.79,3.34,3.85,3.5071711211384935,9.76,3.5,3.460076947236181,3.535119228817859,3.82,3.4845606060606067
2016,12,15,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,41,43,56,55,21,34,20,36.92218353843756,11.0,30.06013588179976,9.547005075176031,3.6142857142857143,3.77,3.25,7.99,3.4139310784939374,12.18,3.5,4.211874222529371,3.4762474645030426,3.74,3.4452093240093244
2016,12,16,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,54,48,51,49,26,27,10,38.92218353843756,15.0,28.26135173522524,8.389275495550562,3.645202702702703,3.66,3.12,4.19,3.4609283118599277,9.99,3.5,3.5266161537259806,3.527626238791883,3.6499999999999995,3.452588985088985
2016,12,17,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,41,37,42,50,16,12,5,43.56291138458341,22.0,49.13640875640122,15.694637747775282,3.7147888198757766,3.89,2.98,3.49,3.719390759857844,6.3,3.65,3.1750891920251836,3.7555737067288995,3.9499999999999997,3.4524136022629444
2016,12,18,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,26,25,49,67,8,23,33,39.2814556922917,23.0,51.531763224324145,25.936280570726595,3.7147888198757766,3.89,2.98,3.49,3.719390759857844,6.3,3.65,3.1750891920251836,3.7555737067288995,3.9499999999999997,3.4524136022629444
2016,12,19,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,42,42,56,56,18,36,34,32.0,19.0,45.03335651069812,20.93628057072659,3.7147888198757766,3.89,2.98,3.49,3.719390759857844,6.3,3.65,3.1750891920251836,3.7555737067288995,3.9499999999999997,3.4524136022629444
2016,12,20,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,46,43,47,41,21,33,25,26.35927215385415,14.0,34.08305994659848,15.704734654801499,3.709359073359073,3.58,3.15,3.67,3.5383951037062222,9.94,3.47,3.3420348162475824,3.6375366568914953,3.5,3.4636810244470313
2016,12,21,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,39,38,38,34,18,26,15,29.359272153854146,13.0,31.42072173828076,13.547005075176031,3.502469711090401,3.34,3.0,3.28,3.2499088623507224,7.46,3.27,3.1763580140869268,3.3472201189832345,3.21,3.248370686588403
2016,12,22,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,34,31,33,34,14,21,13,30.64072784614585,15.0,36.25807311882755,13.473188738876406,3.5801612903225806,3.49,3.13,3.44,3.29997507788162,7.2,3.3,3.2579818523153943,3.3543235435724603,3.38,3.377317341329336
2016,12,23,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,30,29,34,33,16,19,10,31.281455692291704,18.0,33.39749461774083,15.389275495550562,3.618351534061362,3.52,3.14,3.25,3.3681965761511217,8.76,3.43,3.259416,3.4407221542227657,3.43,3.4309247361174853
2016,12,24,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,29,27,30,33,12,13,5,32.64072784614585,21.0,30.552965182127664,15.620821411475657,3.6950116472545753,3.52,3.17,3.16,3.4279499217527385,5.33,3.56,3.3232965618679904,3.527705088265836,3.4,3.458744399291445
2016,12,25,0,0,0,0,2,1,4,0.0,0.0,0.0,0.0,28,26,26,26,10,5,2,33.64072784614585,25.0,35.556958621385874,23.694637747775282,3.6950116472545753,3.52,3.17,3.16,3.4279499217527385,5.33,3.56,3.3232965618679904,3.527705088265836,3.4,3.458744399291445
2016,12,26,0,0,0,0,3,1,5,0.0,0.0,0.0,0.0,32,27,19,29,10,3,2,34.64072784614585,23.0,41.73947348603042,24.620821411475657,3.6950116472545753,3.52,3.17,3.16,3.4279499217527385,5.33,3.56,3.3232965618679904,3.527705088265836,3.4,3.458744399291445
2016,12,27,0,0,0,0,2,1,4,0.0,0.0,0.0,0.0,23,20,33,36,5,9,6,30.35927215385415,18.0,39.96281186871823,19.315459159250935,3.6950116472545753,3.52,3.17,3.16,3.4279499217527385,5.33,3.56,3.3232965618679904,3.527705088265836,3.4,3.458744399291445
2016,12,28,0,0,0,0,2,0,3,0.0,0.0,0.0,0.0,29,30,33,33,11,16,4,29.0,14.0,34.59608520272816,16.85236732740075,3.7472403901319566,3.6,3.25,3.4,3.494783258594918,5.82,3.61,3.3758240705251055,3.5840318302387266,3.5,3.4924265900287392
2016,12,29,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,34,32,32,32,12,17,8,28.2814556922917,11.0,37.35865685371593,14.167826486651688,3.7310550458715595,3.61,3.29,3.51,3.4775923511516735,5.44,3.57,3.4079885277246653,3.547105561861521,3.54,3.4900557572614104
2016,12,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,32,32,34,34,20,25,17,29.0,15.0,34.62718124555302,14.936280570726595,3.798133785748909,3.64,3.3,3.55,3.534026084491069,5.82,3.58,3.4728816311800794,3.60257328990228,3.6,3.580199069566158
2016,12,31,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35,33,31,35,22,24,10,34.28145569229171,18.0,37.77734114777621,17.31545915925094,3.798133785748909,3.64,3.3,3.55,3.534026084491069,5.82,3.58,3.4728816311800794,3.60257328990228,3.6,3.580199069566158
2017,1,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,30,28,34,37,15,16,8,35.64171004587808,21.0,38.23822464508566,17.831624171364584,3.9377497575169733,3.61,3.27,3.3,3.6761769647190587,5.15,4.34,3.392787712058689,3.7585662130766675,3.58,3.5304715919744987
2017,1,2,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,36,32,30,34,11,9,5,37.283420091756156,22.0,38.22670268529379,20.602671149944012,3.9377497575169733,3.61,3.27,3.3,3.6761769647190587,5.15,4.34,3.392787712058689,3.7585662130766675,3.58,3.5304715919744987
2017,1,3,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,31,28,26,37,9,7,9,40.925130137634234,19.0,42.438342026625314,19.602671149944012,3.9377497575169733,3.61,3.27,3.3,3.6761769647190587,5.15,4.34,3.392787712058689,3.7585662130766675,3.58,3.5304715919744987
2017,1,4,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,25,23,43,57,10,22,23,40.64171004587807,17.0,42.37722400700381,16.373718128523436,3.6110637322329207,3.55,3.14,3.4,3.3611714407866606,5.4,3.58,3.250233856366928,3.43378640776699,3.56,3.305579305053162
2017,1,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,37,39,52,60,20,31,23,42.64171004587808,16.0,48.253965548099416,15.60267114994401,3.528805031446541,3.47,3.16,3.58,3.3726657552973345,6.82,3.43,3.2818381026037637,3.4077124183006533,3.61,3.268404983831082
2017,1,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,41,58,62,21,38,34,41.358289954121915,20.0,56.62988767140931,18.57906042841146,3.4042350907519445,3.32,3.11,3.92,3.242631964809384,7.79,3.27,3.328106936416185,3.2940487804878047,3.35,3.224684980062029
2017,1,7,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,47,46,57,59,27,45,37,40.64171004587807,18.0,53.102799099786864,22.036966471252605,3.35,3.33,3.11,6.03,3.1571250676773146,9.31,3.1,3.5533324634655536,3.220088105726872,3.27,3.2431392128891496
2017,1,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,49,54,54,36,44,32,34.925130137634234,10.0,38.50921304191183,15.434295321308593,3.35,3.33,3.11,6.03,3.1571250676773146,9.31,3.1,3.5533324634655536,3.220088105726872,3.27,3.2431392128891496
2017,1,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,51,44,43,33,35,17,32.0,13.0,26.737201726974735,12.831624171364584,3.35,3.33,3.11,6.03,3.1571250676773146,9.31,3.1,3.5533324634655536,3.220088105726872,3.27,3.2431392128891496
2017,1,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,40,30,34,24,21,5,32.925130137634234,15.0,28.261337350703567,12.144765107102865,3.2537631578947366,3.09,2.88,3.19,2.942660119555935,5.23,2.99,3.012399199313698,3.0179977753058953,3.02,3.008320352531256
2017,1,11,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,29,28,28,37,14,9,2,36.85026027526847,15.0,28.606636197444228,12.686859064261718,3.3424881516587677,3.21,2.94,3.11,3.1073083361232006,3.97,3.17,3.040462595419847,3.1787878787878787,3.22,3.1065076335877864
2017,1,12,0,0,0,0,1,1,3,0.0,0.0,0.0,0.0,18,16,29,48,6,3,4,39.85026027526847,18.0,36.321452689264774,14.60267114994401,3.410743759551707,3.27,2.92,3.0,3.185567586447782,3.48,3.28,3.0336136799860407,3.2334916201117316,3.33,3.167124263261297
2017,1,13,0,0,0,0,1,0,3,0.0,0.0,0.0,0.0,21,22,42,52,6,11,10,41.20855022939039,20.0,37.67639380941643,14.5184832356263,3.5283074935400514,3.34,3.04,3.23,3.2980773249738764,4.91,3.41,3.142083573487031,3.3894015444015446,3.34,3.230811767578125
2017,1,14,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,43,38,39,46,12,10,13,38.283420091756156,17.0,36.651041071642545,13.28953021420573,3.5427016274864376,3.31,3.07,3.29,3.294784273678836,5.28,3.36,3.2056968313641243,3.3719957537154985,3.19,3.2399224064625853
2017,1,15,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,39,36,38,41,11,12,9,35.283420091756156,18.0,38.44684045807112,17.831624171364584,3.5427016274864376,3.31,3.07,3.29,3.294784273678836,5.28,3.36,3.2056968313641243,3.3719957537154985,3.19,3.2399224064625853
2017,1,16,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,38,36,32,35,12,8,7,32.925130137634234,17.0,38.59625555413995,18.060577192785157,3.5427016274864376,3.31,3.07,3.29,3.294784273678836,5.28,3.36,3.2056968313641243,3.3719957537154985,3.19,3.2399224064625853
2017,1,17,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,35,32,26,34,9,6,10,28.641710045878078,18.0,39.00149255725141,18.831624171364584,3.5427016274864376,3.31,3.07,3.29,3.294784273678836,5.28,3.36,3.2056968313641243,3.3719957537154985,3.19,3.2399224064625853
2017,1,18,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,32,27,28,30,5,11,11,24.0,19.0,35.898601078152964,18.831624171364584,3.5410467587672683,3.24,3.02,3.17,3.2187735191637628,3.63,3.28,3.122419326083081,3.317372954349698,3.09,3.2042828077314347
2017,1,19,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,28,25,28,28,10,10,8,24.641710045878078,18.0,32.72788730042995,21.144765107102867,3.493675604970569,3.21,3.02,3.16,3.122001759788825,3.64,3.13,3.0903938386136884,3.237101049144119,3.1,3.1367434772006826
2017,1,20,0,0,0,0,2,1,1,0.0,0.0,0.0,0.0,30,28,24,25,10,6,4,26.641710045878078,19.0,32.25830518256578,21.144765107102867,3.3997458703939007,3.13,2.96,3.08,3.0475,3.73,3.05,3.0488813559322034,3.161588170865279,3.02,3.0882219554488466
2017,1,21,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,23,22,17,23,9,6,5,26.358289954121922,19.0,33.43975795557007,19.602671149944012,3.370446137105549,3.16,2.91,2.98,3.021722182849043,3.28,3.12,3.0230105688529685,3.140079787234043,2.98,3.0947735946364108
2017,1,22,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,24,20,20,27,8,8,7,26.641710045878078,19.0,33.54556084510189,21.831624171364584,3.370446137105549,3.16,2.91,2.98,3.021722182849043,3.28,3.12,3.0230105688529685,3.140079787234043,2.98,3.0947735946364108
2017,1,23,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,30,24,24,30,10,13,10,27.641710045878078,20.0,31.236748702818346,17.91581208568229,3.370446137105549,3.16,2.91,2.98,3.021722182849043,3.28,3.12,3.0230105688529685,3.140079787234043,2.98,3.0947735946364108
2017,1,24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,28,27,30,12,17,6,30.925130137634234,22.0,37.08814182603593,21.915812085682294,3.4549155405405405,3.11,2.92,3.06,3.086561365286855,3.62,3.13,2.99108993902439,3.2240449897750514,2.99,3.0150012830382344
2017,1,25,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,28,24,25,33,10,13,9,30.358289954121922,22.0,41.96207417208033,26.83162417136458,3.5453042824943655,3.22,3.0,3.12,3.201568334578044,3.61,3.27,3.072551119766309,3.336476228525769,3.1,3.135208146151543
2017,1,26,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,24,22,31,37,9,20,19,26.641710045878078,22.0,42.14254818960143,27.74743625704687,3.5406437499999996,3.21,3.02,3.16,3.2145738526802927,3.58,3.31,3.1113705583756346,3.3343450635386116,3.11,3.1535197322549156
2017,1,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27,28,36,38,18,27,21,26.641710045878078,20.0,43.250517938899264,27.205342299888017,3.589815035799523,3.34,3.14,3.34,3.326794927853083,4.01,3.27,3.254137041812488,3.4069052863436124,3.24,3.3156699346405225
2017,1,28,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30,31,37,36,21,26,19,26.641710045878078,15.0,40.065483573463055,22.976389278467447,3.4097685749086475,3.21,3.01,3.34,3.080960764587525,5.1,3.09,3.1536040172166433,3.1757853810264387,3.05,3.161383155629463
2017,1,29,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,31,32,38,33,21,26,15,26.283420091756156,12.0,34.958584161440754,18.747436257046875,3.4097685749086475,3.21,3.01,3.34,3.080960764587525,5.1,3.09,3.1536040172166433,3.1757853810264387,3.05,3.161383155629463
2017,1,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,37,40,30,22,24,10,26.566840183512312,10.0,32.21930802047152,14.20534229988802,3.4097685749086475,3.21,3.01,3.34,3.080960764587525,5.1,3.09,3.1536040172166433,3.1757853810264387,3.05,3.161383155629463
2017,1,31,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,39,35,30,16,15,8,27.925130137634234,10.0,31.245417803380803,14.060577192785155,3.354131455399061,3.13,2.93,3.18,2.9448015364916773,5.19,2.9,3.04753959873284,3.084793491864831,3.01,3.072928693818373
2017,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,36,32,32,36,13,13,5,33.56684018351231,13.0,34.41819316833059,13.602671149944008,3.2955541455160744,3.01,2.83,2.96,2.8548460111317255,4.52,2.85,2.8985627637130804,2.9422004264392325,2.95,2.92403882938026
2017,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,36,32,42,46,12,19,12,32.925130137634234,14.0,37.16838987312732,14.747436257046875,3.332325957906098,3.1,2.93,3.18,2.917169130905157,5.34,2.92,3.006522696476965,2.9859990574929314,3.01,3.0011522729928712
2017,2,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,40,45,45,16,25,18,32.85026027526847,13.0,35.3439859306973,13.747436257046875,3.2562506695232996,3.06,2.92,3.24,2.8440840840840838,5.07,2.81,3.0498006589785835,2.90814,2.97,2.9957423580786022
2017,2,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,41,43,39,22,29,17,28.566840183512312,12.0,27.700314734320756,12.28953021420573,3.0092857142857143,2.94,2.76,2.94,2.738541487223658,4.53,2.74,2.846143520908621,2.800923744575325,2.83,2.878896991795807
2017,2,5,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,36,35,35,36,18,22,7,27.775390412902706,15.0,25.356581152001915,11.831624171364584,3.0092857142857143,2.94,2.76,2.94,2.738541487223658,4.53,2.74,2.846143520908621,2.800923744575325,2.83,2.878896991795807
2017,2,6,0,0,0,0,1,0,3,0.0,0.0,0.0,0.0,34,29,29,31,12,13,2,31.566840183512312,14.0,23.904304536973957,13.373718128523436,3.0092857142857143,2.94,2.76,2.94,2.738541487223658,4.53,2.74,2.846143520908621,2.800923744575325,2.83,2.878896991795807
2017,2,7,0,0,0,0,1,0,5,0.0,0.0,0.0,0.0,35,27,24,31,7,8,1,33.20855022939039,11.0,23.71676788847278,10.60267114994401,3.021099944165271,2.88,2.64,2.68,2.668488017429194,3.07,2.73,2.7205064914249073,2.7315727002967356,2.79,2.803725088872132
2017,2,8,0,0,0,0,2,1,4,0.0,0.0,0.0,0.0,26,19,33,47,4,7,4,31.41710045878078,7.0,24.823238966205057,7.373718128523437,3.1756315789473684,3.02,2.76,2.82,2.844131826741996,3.39,2.86,2.846151108234913,2.897005511328843,2.96,2.916253298153034
2017,2,9,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,35,36,45,46,13,26,13,23.850260275268468,6.0,19.342853586301118,5.289530214205728,3.126779825412221,3.03,2.85,3.21,2.7684817115251894,5.59,2.75,2.98505625,2.817064606741573,2.95,2.9365556951423786
2017,2,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,42,38,29,21,20,6,23.641710045878078,9.0,15.308660746548455,2.8316241713645827,3.219223861449647,3.02,2.85,3.13,2.8394649910233394,5.94,2.76,2.96234118602762,2.893119906868452,2.93,2.967211440245148
2017,2,11,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,44,32,26,21,12,11,0,26.641710045878078,14.0,20.870807997974833,3.9158120856822913,3.034247491638796,2.87,2.64,2.73,2.6826077265973254,4.21,2.7,2.733059210526316,2.7209208103130758,2.74,2.8069719414430114
2017,2,12,0,0,0,0,0,2,5,0.0,0.0,0.0,0.0,41,31,23,25,5,2,2,27.283420091756156,13.0,29.264773794634404,8.289530214205728,3.034247491638796,2.87,2.64,2.73,2.6826077265973254,4.21,2.7,2.733059210526316,2.7209208103130758,2.74,2.8069719414430114
2017,2,13,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,38,33,30,29,11,17,6,24.566840183512312,11.0,28.699833165621687,12.579060428411458,3.034247491638796,2.87,2.64,2.73,2.6826077265973254,4.21,2.7,2.733059210526316,2.7209208103130758,2.74,2.8069719414430114
