,East_North_Central,East_South_Central,Mid_Atlantic,Mountain,New_England,Pacific,South_Atlantic,West_North_Central,West_South_Central
p13109,0.006355292724803654,0.1380982241529571,0.0021683062508707548,3.977280858698853e-06,0.00020487104649492884,4.446876857627427e-09,0.8428750352623751,0.0035809610375729137,0.0067133277971899745
p48497,0.0032705392532986874,0.02025591555283442,1.6332905369857334e-05,0.02246855622206023,3.792887293621022e-07,5.521441205943223e-05,0.0016884732664835347,0.04733807832848523,0.9049065107706793
p13307,0.00590782887547731,0.4184877223572328,0.0008865074980292753,1.0621861638570076e-05,4.9560820363453885e-05,1.327111615903993e-08,0.5459943534957977,0.007339624552225029,0.02132376726811969
p13169,0.011411304509910855,0.26930371993485336,0.0027929305413151658,1.0680455003329414e-05,0.00016485866302041994,1.1324875526002769e-08,0.6941774934424255,0.00982621860729197,0.012312782521303786
p13135,0.02309097561200852,0.2909273212198688,0.004694054348654678,1.6478550739336843e-05,0.00022219947275989337,1.5856669664732496e-08,0.6457580401928509,0.017341386077881018,0.01794952866856717
p55095,0.5222638635125806,0.0009019048069283732,0.0007030236961170683,0.0043424021955882465,4.3645682707399246e-05,4.172169602055899e-06,0.00041949074496653075,0.47071261341901527,0.0006088837724944196
p55045,0.605122451625551,0.013821416163557422,0.005388002318305668,0.0010321504611107556,0.00015521994846595669,7.373266029951044e-07,0.0043850846995853714,0.3654447970496314,0.004650140407189466
p36079,0.013482666747523664,0.0023496728495275925,0.4667837150413653,2.158596060548855e-07,0.41809365379767177,1.7617997091570385e-10,0.09917117528296966,9.013881460060345e-05,2.8761430555490527e-05
p51700,0.03345284935167973,0.04140606420658412,0.13997785876216334,5.559168050523412e-07,0.024082372387133493,3.627130922887158e-10,0.7599887769905241,0.0006581009565788972,0.0004334210658182135
p08011,0.0007314195876764438,0.0002760037662969716,2.1205302828879648e-06,0.48969047631348817,5.695966396906502e-08,0.000496083205837715,1.973667957328921e-05,0.2774807277219328,0.23130337523524785
p40065,0.0022621606655971634,0.006228318591368829,9.848731701444234e-06,0.08138173046583475,2.2850688775089414e-07,0.00015170722261631566,0.0004090619127085872,0.12001897057853543,0.7895379733247497
p30089,1.4663726732973121e-05,1.0729245432786153e-07,1.5579062667996573e-08,0.7031513360653886,1.2735879975691252e-09,0.2852185180279135,1.0504257441410889e-08,0.011595255732272144,2.0091798330390782e-05
p48173,0.0002592942331848104,0.002153665577687527,1.2743416655090097e-06,0.11689263057834351,2.946051100178394e-08,0.000389472695015434,0.0001830095255142658,0.015965868764046542,0.8641547548240314
p05047,0.03540353385420686,0.08209226168089223,0.0001762769205418171,0.005111419541630446,4.070145661512453e-06,4.87209512830452e-06,0.005022433606218707,0.2758397027944108,0.5963454293613094
p40093,0.004849030798550306,0.005447062671183774,1.9564845817446895e-05,0.07476713983872779,4.672656967830029e-07,6.519275670196588e-05,0.0003336394174478156,0.33721176590407415,0.5773061365018
p47125,0.20243942536729723,0.43250562451461916,0.004532187406869819,0.00011331798986876692,0.00011031747013335936,8.913070451696076e-08,0.09140624651503348,0.15836294655139616,0.11052984505407754
p53051,3.904377613111204e-06,2.444843336811938e-08,4.0674913818021295e-09,0.47072089572676046,3.7802784856326707e-10,0.5260037753535232,2.5943946907194463e-09,0.003266735259061471,4.657794694643989e-06
p38055,0.011532967870235646,3.089887855407317e-05,1.1939591678650502e-05,0.11331223272441981,1.0578741430102777e-06,0.0005377285231840968,7.161743204226365e-06,0.8743585509390064,0.00020746185557424032
p41027,7.369287889490306e-07,1.144979571919321e-08,8.628086503259676e-10,0.08919983584551561,5.568636771080752e-11,0.9103080824473426,8.668568064144563e-10,0.00048478918469602953,6.542358509370773e-06
p19197,0.20316069559410463,0.005765571958265588,0.0008223277512210598,0.01055596068653756,2.489903942439904e-05,7.163693177660445e-06,0.0008440187208985471,0.7705321692677618,0.00828719328860888
p48419,0.005689984357434229,0.16481797041462426,3.8517345551706244e-05,0.0018610328395308622,9.848623482195826e-07,4.905099334913599e-06,0.014230611740887328,0.020363398586886836,0.7929925947534016
p29055,0.26513066638525407,0.11596988758389894,0.0010987609171933884,0.0012383796937920368,2.604985584922206e-05,8.211882800891222e-07,0.008684724507103272,0.462594987217439,0.14525572265119005
p51017,0.1478958280552192,0.14557092206031572,0.1476427775699481,2.7377973124561334e-06,0.009809090896490603,1.6373306050657727e-09,0.5446539589937607,0.002779082655475996,0.0016456003341465547
p27111,0.17944611622859927,0.0003247682141058045,0.00018571041170361804,0.025570502395235752,1.394357078899229e-05,3.308044375670907e-05,0.00011037206892152572,0.7938314361526791,0.00048407051420910733
p22075,0.0015457311152918297,0.30284832400372896,3.870801176249541e-05,4.3891931961098724e-05,1.5319561696745324e-06,1.276766222593703e-07,0.13074122871302152,0.0033369158592260043,0.5614435407322161
p28115,0.06156444663295819,0.5268565500510324,0.0008476777023962898,0.0002295447534498142,2.2883860391801378e-05,2.4166811267228703e-07,0.06707083052340476,0.12570653596455494,0.21770128884369916
p22067,0.015280076338830325,0.3756077236867364,0.00012589390115444533,0.0006338226111580983,3.3061899884837442e-06,1.0253556074697265e-06,0.029510894701026573,0.039425947946464486,0.5394113092690338
p21029,0.37656699757637635,0.43070512500054864,0.018505789320775103,5.3602380045558696e-05,0.000430790069224576,3.468689341991342e-08,0.09065866654858913,0.055228487641407004,0.02785050677614021
p01047,0.014502866504890351,0.6358702886584613,0.0006481258877807,5.3715767072174195e-05,2.4725906976131908e-05,7.211392428273707e-08,0.22801436666279587,0.024998961623062848,0.09588687687503626
p48093,0.0012219772538095452,0.013866007971839555,6.237099460702414e-06,0.025494558325342472,1.465155838757374e-07,7.792779698455214e-05,0.0011810340182082804,0.018401033596920194,0.9397510774218507
p30053,1.189530636767069e-05,6.896839448789279e-08,1.2372080812053404e-08,0.6740542370896428,1.1514274635373096e-09,0.3159505527701045,7.843452416971547e-09,0.009972724069603358,1.050042892634635e-05
p27021,0.26453838422499215,0.0002865613429378933,0.0002651423341440578,0.010688677496574936,2.457939586068341e-05,1.575574956313197e-05,0.00014609010637662187,0.7237467915400575,0.00028801780949297927
p08007,0.00012942616875693852,6.580001678811838e-05,3.7368563347154456e-07,0.8517673994827204,1.0080308867424143e-08,0.008292964476019996,3.9793776279327e-06,0.05191497091532783,0.08782507579681643
p28163,0.018432680149687918,0.5229454349637104,0.00021515571964524029,0.0002945780123043839,6.0549637389882105e-06,4.3565467514066415e-07,0.05869656878358925,0.04272264242419565,0.356686449328453
p55087,0.7947968553186355,0.00817272444869666,0.009026786760657105,0.0009291524321504489,0.00043727133997048035,7.919727739480335e-07,0.005248603227682352,0.17991984232996602,0.001467972169467515
p29107,0.16321723559876947,0.033644511868005746,0.0005050273659434961,0.0075318674497832005,1.3172946147011616e-05,4.0082280173519374e-06,0.0025184500390711293,0.668619038268348,0.12394668823591458
p37195,0.03139319989763377,0.0900086270269532,0.040435106414821266,9.915523857739392e-07,0.0070419269442559065,7.654362748569087e-10,0.8287180424644747,0.0013726507182795257,0.001029454215759664
p39117,0.525053652844502,0.13041101956221635,0.15756681356482954,1.973465017807037e-05,0.004236961041189769,1.261932060661555e-08,0.17016709273100422,0.009441599734949353,0.0031031132518101563
p30039,3.74095284154459e-05,3.838165701909253e-07,4.233407356977715e-08,0.8106288630543871,2.848563240650866e-09,0.16478937827122273,3.310506933891804e-08,0.024460243639104456,8.364340259399976e-05
p38031,0.0364001812678307,7.63428574121855e-05,3.810420961348429e-05,0.0638462274302046,3.4530061130312143e-06,0.00017399966228096627,2.225451020980276e-05,0.8991990685958299,0.00024036846050558627
p05033,0.03034386240088144,0.06708817210554577,0.0001520295769505421,0.0063286074708792635,3.508192920071072e-06,5.988841929695482e-06,0.004108953705160126,0.2935784544496853,0.5983904232560477
p48053,0.0008020106261279663,0.017518344892186538,4.391301849499662e-06,0.015167914807290035,1.062658907626926e-07,4.8339503100356764e-05,0.0015149916633540733,0.0076582350412776985,0.9572856658989232
p29186,0.33127439957330546,0.16004360717056362,0.001551913455658944,0.0005354361403725992,3.630199462933651e-05,3.5902236258251815e-07,0.011803386410451821,0.3706278244823384,0.12412677175031718
p48179,0.0012360112788030024,0.002067759366419792,4.987310385510803e-06,0.17367844939258031,1.184115494631366e-07,0.00027641249497786487,0.00012574150101970515,0.1833079676212987,0.6393025526229656
p17109,0.5287554925931562,0.04360183176091896,0.002413665113286561,0.0012628484477089509,6.66331891544662e-05,5.757267931957557e-07,0.0050395037172194625,0.3951777840136039,0.023681665438158098
p19137,0.10854743538367875,0.009352445710923057,0.0003779865344988753,0.02169987362016764,1.0478626966702908e-05,9.349677452590993e-06,0.0007077921544941476,0.8245036938243275,0.03479094446749065
p05067,0.09151473806120031,0.22926929482063793,0.0004906372110499227,0.0008410066623515111,1.1509137092930794e-05,7.5137823814106e-07,0.016375444955930723,0.23723662008222798,0.4242599976912705
p48229,2.271571586061608e-05,0.0001394954806303617,1.0064284456505856e-07,0.41105267958444935,2.3261001258260607e-09,0.002239188025457754,1.184472868590242e-05,0.005115829102961918,0.5814181443930094
p22079,0.004524685761185949,0.3507752945515566,4.2159991975299e-05,0.00048546533920638886,1.1856301001139245e-06,1.283882965551544e-06,0.029967004076267352,0.011652070456073046,0.6025508503106697
p31111,0.004601001647056679,0.0005768197195292999,1.6265340922775617e-05,0.3227426844928891,4.4238291908897093e-07,0.00012693493403789926,4.374721423112804e-05,0.6450459531672487,0.026846151101165356
p48067,0.011786063832102475,0.12341805501550479,6.710892324355642e-05,0.003646799130435631,1.6235504472777617e-06,6.915100294542992e-06,0.010068658424597364,0.05527246771368342,0.795732308309691
p47079,0.20396258229304115,0.36651358971083264,0.002330071746419903,0.00015785948755466956,5.585180357893625e-05,1.264312630902755e-07,0.05692718028145513,0.2105913436159947,0.15946139462985967
p51840,0.11037416411520173,0.041981692297395276,0.32153370858387736,1.3346116142790595e-06,0.029682892893311975,8.0126473608661e-10,0.49497565437376306,0.0009357774943323157,0.0005147748292392272
p37061,0.02154612154661931,0.07650403517974418,0.025101394700774302,9.051748362391141e-07,0.0043097795043549065,7.392925234893444e-10,0.8702654653879857,0.0012631171094572703,0.0010091806569355551
p37087,0.05241647367957778,0.41436527502533155,0.014257747915514605,9.708069743041455e-06,0.000625826337236523,7.961043613899653e-09,0.4941271263219215,0.013329974666485235,0.01086786002314614
p27037,0.45926720414324224,0.001367900425210439,0.0006441272325937306,0.006178236005688946,3.0750622466299935e-05,5.200456880292676e-06,0.00042475501837628294,0.5308799914153378,0.0012018346802039257
p41025,1.3612744000229767e-06,4.633614192642377e-08,1.981273968466433e-09,0.30122757947066975,9.25878525717583e-11,0.6978914550204082,3.554608634129325e-09,0.0008398968155109738,3.965545439875609e-05
p55001,0.6699355810998282,0.006636757038373707,0.004606950403416318,0.0014524797632729783,0.00018395803404957605,1.166847029097711e-06,0.0030156413476685497,0.312291504743417,0.0018759607229445294
p29045,0.4333878561056609,0.02922653376450423,0.0013160666932687441,0.0021148754335317604,3.6400900518200716e-05,9.073327255710349e-07,0.002841579731391508,0.5074971828649336,0.023578597173465412
p21015,0.39075791540783794,0.4139431387408813,0.03908306008474279,3.4974488843819544e-05,0.0009074689189530531,1.896987088555478e-08,0.11914063550334396,0.024665062309537505,0.011467725575988845
p21229,0.2944209163176462,0.47004612347825614,0.023805680966489707,4.275864721205405e-05,0.0005672338420762664,2.8448808670920666e-08,0.136908675898503,0.04824928433787165,0.02595929806313625
p22009,0.004064726916725439,0.41953542360570145,4.280050425078855e-05,0.000308500654269455,1.2462130211986355e-06,8.049342125149381e-07,0.036548596196229494,0.010219290312551293,0.5292786106630384
p28137,0.06561475241920993,0.42516277134306185,0.0005776425440596608,0.0003401389208538532,1.4550413761602649e-05,3.4293436040105014e-07,0.03421225048213066,0.14841617972588048,0.32566137121668143
p29227,0.15879183782415743,0.015378456918894062,0.0004804959477252844,0.013221006613858437,1.3421208971159137e-05,5.15026588746502e-06,0.0011359165959961015,0.7615460323325802,0.04942768229192986
p31163,0.014173678875257204,0.001563885374060204,5.1619332404106046e-05,0.1561131359762506,1.4041840190627092e-06,6.41877837217498e-05,0.00011654557327201165,0.7988963217718767,0.029019221129138406
p46021,0.023543489947025008,0.00011448318306926544,2.7310987497735043e-05,0.19470737881362152,1.6250143262880363e-06,0.0002591781069649646,1.829797248247079e-05,0.7805401993041459,0.0007880366708667402
p46063,0.00317376035617969,2.5174489378052716e-05,3.86123871086817e-06,0.42616963590249807,2.186954387803072e-07,0.0010019386685908619,2.8827374842827027e-06,0.5689596547264374,0.0006628731852820838
p26057,0.8050446542341572,0.030772423925852062,0.07744760400194825,0.00012174530452674679,0.002769839730931409,9.796474671740588e-08,0.042077285214575724,0.04000508319477796,0.0017612664284840645
p19175,0.16400461272470568,0.012563572014246894,0.0005732375671956794,0.012623200956313956,1.592665591018173e-05,5.676506421507646e-06,0.0010649801428221826,0.7765645633716862,0.032584230060697696
p17127,0.31726574224897575,0.30058107347956164,0.002345285448053466,0.00018845003096677043,5.4230158807210106e-05,1.3803238444167002e-07,0.026635061529225842,0.23589388253659818,0.11703613653542662
p31113,0.006711988327626327,0.0005985242976983223,2.1542654584126277e-05,0.2732950791871805,6.09906605156868e-07,0.00012804607698014848,4.4788850036547876e-05,0.6998194275084253,0.019379993190863497
p31121,0.02442005418244647,0.002583360316992294,8.777675484000033e-05,0.10073030662853939,2.3970475661298684e-06,4.121990016256965e-05,0.00019140117126188933,0.8401905317351791,0.031752952263012314
p31161,0.003491052863544977,0.00015454992436622438,7.560561033995779e-06,0.3744789030261215,2.4630614192018575e-07,0.00035222152365919825,1.1498130077038085e-05,0.6134239259549227,0.00808004171013244
p21039,0.25864935512122883,0.29650623299924767,0.0016858664384974003,0.00019607208249900184,3.918222245942502e-05,1.5005794653297475e-07,0.026740892206014336,0.2717190082135047,0.14446324065860222
p56025,0.0006020451313638628,2.1951384951958558e-05,1.067375759880654e-06,0.7948887396366833,4.006509182725677e-08,0.0043928486818760005,1.6564014243092187e-06,0.19529619565703343,0.004795455665815508
p13321,0.004119144582712287,0.31693767704494386,0.0008396105560151494,7.356351146021313e-06,5.6201866005429415e-05,9.576216902312389e-09,0.6550548362029704,0.00498788569745373,0.017997278122536278
p18109,0.5668203089831647,0.2523233652165306,0.023057571119332997,0.00012855980992375812,0.0005711976737665539,6.357997068563646e-08,0.05921391715094455,0.07286021642610394,0.02502480004026218
p48139,0.003256214680241472,0.036635823151149924,1.7180227928874466e-05,0.010749798340502166,4.082423732190121e-07,2.9560734516904898e-05,0.0032022612084036503,0.028325652131107427,0.9177831012837763
p13229,0.0034295780033328353,0.14952978569258996,0.0011331315154598006,3.6113160264120116e-06,0.00010785274521230718,4.505453373056775e-09,0.8337498037583716,0.002807295698425741,0.009238936765128
p18053,0.6365898689392058,0.19537416550329162,0.04188749742840145,0.00010795748746036707,0.0011379709796410775,6.166129946474339e-08,0.06576275169332096,0.047639759048605713,0.011499967258773504
p12035,0.000854304231504596,0.0704912890867099,0.0003108421335930744,1.197185270205933e-06,4.2061497927518664e-05,1.8341996638322493e-09,0.9202504290215706,0.0007442094770893236,0.007305665532135062
p28077,0.007438331513486531,0.5249482676094832,0.00011694769742829111,0.0001535026724917805,3.6920989322598597e-06,2.939953899137531e-07,0.10724772077843317,0.016537825243467138,0.34355341839088765
p22127,0.00788256547472525,0.3086018046411386,6.449309670035169e-05,0.0007586074574167606,1.7255683429708814e-06,1.6817779887718665e-06,0.027343288493255565,0.02063099470052923,0.6347148387899024
p17073,0.5270415553931284,0.027530326183559065,0.0034318215349269485,0.0009908782608646736,9.526091415399353e-05,5.827919697738524e-07,0.00500280003063836,0.4242636944128197,0.011643080477939206
p41041,2.2570845939163836e-07,4.433491695507639e-09,2.7492542907385944e-10,0.053001714878090855,1.6551700068523994e-11,0.94684598676142,3.40618756046571e-10,0.00014872983104177243,3.3377554002688377e-06
p23031,0.004313828579830976,0.00046790595219989913,0.20800610985370094,1.1539116953266404e-07,0.7695211940993666,1.1397966402968556e-10,0.017646475527780665,3.835084379035003e-05,6.0196381812415935e-06
p46029,0.09451461576411413,0.000520075619565373,0.00012989054166178912,0.0735307602616722,6.5242803371441045e-06,6.34627870838584e-05,8.956074003161521e-05,0.8295844910330757,0.0015606189724580123
p13231,0.012097803223403612,0.3628131787804899,0.0021283789095458447,1.4699573048347987e-05,0.00010710339683635885,1.5834228511543616e-08,0.5937401222590368,0.012875424134049738,0.016223273889360942
p13259,0.006127136917534393,0.4505480417172684,0.0008000217475884303,1.1719612222701508e-05,4.253410024884085e-05,1.4749702327705242e-08,0.5111854958594727,0.007848319393970168,0.023436715901991933
p34025,0.016399079904307678,0.004073485457765463,0.48934492365183563,2.1016593604941493e-07,0.26272461959045545,1.6004047893675025e-10,0.22730935264184207,9.851528135157065e-05,4.981314646563149e-05
p05021,0.14812068726987412,0.21406666028963217,0.0007542081401697505,0.00046104054956671334,1.7506281094017208e-05,3.720998933976732e-07,0.01702738266905544,0.2940455031398659,0.3255066395608485
p05045,0.058557045238343625,0.187696898532803,0.0003056605018342478,0.0018390934888218875,7.16283906874387e-06,1.8104911584642331e-06,0.011388275817228902,0.19113954824984009,0.549064504840901
p40041,0.02840683524493198,0.031676723110840424,0.00012330735057039389,0.0082130885969,2.8703537971140264e-06,6.7551649490739146e-06,0.0023145520940538243,0.4342884300357067,0.4949674380482505
p19107,0.34737903205964205,0.017827980004419337,0.0013685657575810922,0.0033680860909349342,3.7852269423681346e-05,1.819810460562382e-06,0.0021917017715212105,0.6120049661329953,0.015819996103022066
p17061,0.47331740471303085,0.08100261988480383,0.0022860416234710005,0.0008735399070654296,5.880835330907029e-05,4.452132932855433e-07,0.006462181574218848,0.38565899415623633,0.05033996457457129
p27075,0.3823383224120947,0.00037271170264440296,0.0006001469325899792,0.0021199106323118227,8.016436942880955e-05,3.800783780673681e-06,0.0002881301973978138,0.6140643909428093,0.00013242202694251445
p13285,0.012159488951887789,0.44983199961200876,0.0014876648843160504,1.7369282270046074e-05,6.811877553904953e-05,1.923375214429501e-08,0.5025924176897145,0.014160763294719747,0.019682158275791898
p06023,8.190096936297784e-08,5.2669651001317125e-09,1.3684488029261728e-10,0.11144998650838683,5.553246440977115e-12,0.8884960713446672,4.0207381332830714e-10,4.6840090952879e-05,7.0143435865872135e-06
p47043,0.17055132466200962,0.4439169661053624,0.0039930912115283095,0.00011022296489621771,9.979714353406928e-05,8.916505195719414e-08,0.11509207861678807,0.1474885002215404,0.11874792990928876
p27003,0.4356219268651932,0.0009020723985490262,0.0005405020153322987,0.006939056175117399,3.0920450553453374e-05,6.421437135021286e-06,0.0003360388858895315,0.5548286543509077,0.0007944074213224946
p46009,0.046141410750324095,0.0012020666931145212,0.0001080285029887391,0.09595198154208762,3.560792932462702e-06,6.333715981486369e-05,0.00012115195434385117,0.8487530654310491,0.007655397173344617
p47059,0.08081760329571078,0.46706656388787565,0.021683227011829637,9.344114397458695e-06,0.0008622400104542414,7.302430490496332e-09,0.4067958426430299,0.013062920013048842,0.009702251721223043
p51183,0.04210626323389367,0.06446574454067165,0.10167334706316794,8.199389614371673e-07,0.018043457103693608,5.519148070716886e-10,0.7720306960850162,0.0010072591524340959,0.0006724123302464345
p18141,0.7343724206131603,0.08911211228529421,0.03609446942304565,0.00019351577960056976,0.0009975999853220978,1.3438598626590016e-07,0.03472781591178185,0.0967231119310151,0.00777881968479399
p38067,0.046985019709964555,5.0124368551400434e-05,4.639023969851688e-05,0.020738944141677377,6.203159832187626e-06,0.00011617665569890383,2.4346627263424257e-05,0.9319438228253013,8.897227201243868e-05
p46007,0.0059219776334663255,0.0001628531625319287,1.1160140683657555e-05,0.38747703330938077,4.0144390901137117e-07,0.0002943753070170947,1.2942591374176863e-05,0.6015227932197017,0.004596463191935296
p22115,0.004156078198014269,0.26947938594137344,3.509891261523162e-05,0.0007495314710418999,9.634150499786439e-07,2.106810042578943e-06,0.023218164145743427,0.010899557506830814,0.6914591135992885
p23019,0.0012715329675903942,0.00010821483988733789,0.0877388875755265,6.615206768848315e-08,0.907512133437293,9.773588789089367e-11,0.0033355803465433135,3.206504556066629e-05,1.5195377953154893e-06
p24041,0.041122512241125155,0.020183959567463886,0.30153555315757197,4.979236889979427e-07,0.06185246587656897,3.0278997698291223e-10,0.5746823364152985,0.0003941226483644519,0.00022855186712821254
p13257,0.029633904162489892,0.3134050769966997,0.008089074462197799,1.2047744552030617e-05,0.000399653635517918,1.0773591673500088e-08,0.6199496771344993,0.014687065775569655,0.01382348931488187
p06065,3.263621864516721e-07,3.392659942715637e-07,9.73939262453781e-10,0.3100500002126566,2.5431753897956102e-11,0.688238194685891,2.6493283658172683e-08,0.00015541494195192874,0.0015556970386652019
p05005,0.07460081535841562,0.10666313164293766,0.0003745420455677375,0.001800259410593745,8.642786580994164e-06,1.482648580275652e-06,0.008199269169020322,0.3709542332045131,0.43739762373379065
p28007,0.028111698962290748,0.5881125008898979,0.00039972810283440773,0.00024170704668697777,1.1508408184147919e-05,3.1973988661991026e-07,0.07809349694836697,0.061121312626451194,0.24390772727540105
p19169,0.19785443000081132,0.009462849930702238,0.0009317997712220364,0.00797230034674547,2.5255105375574553e-05,5.224526041240959e-06,0.0012014929639081143,0.7685700094307594,0.013976637924434454
p20011,0.05419822847994388,0.02638462756648322,0.00021027828563308903,0.011205482455821689,5.138356629857674e-06,7.540813511779841e-06,0.0020427890446838336,0.5994900962680919,0.30645581872920086
p51049,0.07686251812241628,0.0902896232446796,0.12189553961433851,1.4027815601979808e-06,0.01707414030732547,8.88272688984047e-10,0.6912941712620692,0.00158287966891137,0.0009997241104268192
p45085,0.020700539290348714,0.11790490713970915,0.008992856158774529,2.797628199794008e-06,0.0010485883323551614,2.5294807150653975e-09,0.8446317360025187,0.0035050165004132327,0.003213556418199994
p54109,0.18744923509051253,0.3176844349879216,0.07105353161243262,5.0860086631149075e-06,0.0026744446800028975,3.3260470979673426e-09,0.41166914626848644,0.00588762343679089,0.0035764945891427428
p06029,1.5300540467384965e-07,9.350561378189445e-08,4.3838892414453285e-10,0.1789010112831048,1.2150420968065276e-11,0.8207173076634708,6.483558587415443e-09,8.214633229740661e-05,0.0002992812760104252
p48097,0.004754535990835524,0.025990096009781822,2.367008335973059e-05,0.020692758794697255,5.484445245060957e-07,4.382052303027429e-05,0.0019478841474551854,0.06413431872046878,0.8824123672858469
p45075,0.015950912904861045,0.09611970738055992,0.006394699486343315,3.250781928933875e-06,0.0006951333555397547,3.0890289675337513e-09,0.8733815972838735,0.0037954405330781413,0.003659255184786364
p55119,0.7215094945496088,0.002600211228999703,0.0025285909996884673,0.0023496132502055993,0.00015413083736045226,2.1801826807227827e-06,0.0014526976734560184,0.26861000824985115,0.0007930730281490585
p27099,0.3469785059251828,0.003525953818218653,0.0010574655647684525,0.005984589840879486,3.833738465844873e-05,4.51798530439917e-06,0.000783143614119183,0.638565591012531,0.003061894854337414
p27101,0.16308640205331507,0.0014071751052746316,0.00028285580898400775,0.03466757183685354,1.1286930630980049e-05,2.6284562712736387e-05,0.00022400641937442772,0.797109479922198,0.0031849373606564735
p44007,0.005944889579294771,0.0009585979723023732,0.32600274685786645,1.0760202643526318e-07,0.6207439782472439,9.23154196299118e-11,0.046297339972034036,4.0636422060088215e-05,1.1703254856372349e-05
p29161,0.21675719891489226,0.10196792013750994,0.0008976493286721372,0.001738622921931965,2.129468618428164e-05,1.1719228403049575e-06,0.007807654075574667,0.5006679359140754,0.17014055209831916
p28117,0.0769717963659689,0.502368710021928,0.0012414772452346151,0.00018172104220388706,3.332501737317772e-05,1.7773318607851316e-07,0.09117718298025032,0.14030061854860262,0.18772499104525242
p21235,0.11442667881247269,0.466843437864937,0.02165470447935884,2.0945014588565128e-05,0.0006261891039505428,1.565154283022308e-08,0.3484644688940067,0.028671663344499998,0.019291896834642944
p18149,0.7170049943227532,0.10090073171260143,0.02874064984517389,0.0002163486560478438,0.0008021540674280697,1.4206208669760888e-07,0.03433376530189751,0.1075246471025061,0.010476566929505184
p48491,0.0009417241750309038,0.024492589629516285,5.359421204999231e-06,0.01042325521840963,1.3153941398249081e-07,3.32406518616427e-05,0.0021394194519419735,0.007252186569090765,0.9547120933435298
p19131,0.30571161965144183,0.004572256150215586,0.0011358278495172188,0.0062695796634757986,3.849514388751975e-05,4.572489628627114e-06,0.0009225070406468127,0.6771882630443237,0.004156878966863002
p13107,0.008626472518153981,0.1674454341596204,0.002789958410523224,5.469135493605862e-06,0.0002278161239389981,5.888341160620018e-09,0.8080728460031527,0.005110334268053339,0.0077216634927226285
p22025,0.006307997897315857,0.42248513756996847,6.261429246496758e-05,0.0003725427050775656,1.7673044510912817e-06,8.187846225275601e-07,0.037118171940845816,0.01590893718929475,0.5177420123159588
p42025,0.0422157675357597,0.008126045383847326,0.5351782586467341,5.863018776321558e-07,0.1859222808058365,4.5312578668485183e-10,0.2281896947060438,0.0002677339700985653,9.96321966763506e-05
p31133,0.0653966936959263,0.00863831526879448,0.00019064166395837224,0.03659525487633338,5.3065908542833344e-06,1.419111269082007e-05,0.0006447147712379334,0.818493826363129,0.07002105565707557
p47171,0.07437010390084037,0.4487229670985348,0.02171537865508972,7.0611602155681275e-06,0.0009584894180901254,5.5284698387979115e-09,0.43697691671507033,0.009873547434230086,0.007375530089459094
p45083,0.042353090177027354,0.27380148150676875,0.013939326976634539,6.596853848637972e-06,0.0008709267029361388,5.6149006156275055e-09,0.652714754527133,0.008747491526173615,0.007566326114577238
p55073,0.7399380896930082,0.00399904991289027,0.004004987261860598,0.0016746626152037195,0.00022313099460140323,1.493582287078476e-06,0.0023174815421658614,0.24684438179615606,0.0009967226018271034
p32007,5.353664448142514e-06,3.896570190174234e-07,1.0070928829626933e-08,0.748345141945903,3.5628097903401187e-10,0.2491880376941421,3.015546186717777e-08,0.002029864490433283,0.00043117196538273154
p54007,0.23189052744615873,0.147690447396313,0.18693426277141167,4.014175071630663e-06,0.006330554642407988,2.188307677255367e-09,0.4219669984994255,0.003348166220090755,0.001835026660813094
p26165,0.8784782946353623,0.014412463283569099,0.03656795639929036,0.0002428881091187716,0.0020098955155750963,2.1157494053309295e-07,0.01803529413759063,0.04910202847843544,0.0011509678661176961
p48079,0.00022705223834236878,0.0007040330679203702,9.677747201781688e-07,0.3038384919434222,2.2544375235974443e-08,0.0008485472838124489,5.69707722659412e-05,0.04432849252085782,0.6499954218542834
p42013,0.15510376315000018,0.030313398346569587,0.4964033532819188,1.8487168883563057e-06,0.04091816924526704,1.3386978205859542e-09,0.27597254196633403,0.000906356612939818,0.0003805673413844732
p29085,0.11610282271153816,0.05681725978784942,0.00048652410274619887,0.004879066843071954,1.1750148337937243e-05,3.250710796523979e-06,0.004359551444346243,0.6028274442546018,0.21451232999671163
p29009,0.05015537989231797,0.047836145618988885,0.00021897205693366604,0.004782547511908435,5.097634557572577e-06,3.7678243646027186e-06,0.0036987847961028044,0.4834178093581877,0.4098814953066385
p27123,0.45735558109319807,0.0010723876490374173,0.0005914711557589336,0.006290885778493103,3.1353661227732815e-05,5.570747466109251e-06,0.0003761520283803472,0.5333521667712456,0.0009244311151926345
p05081,0.01665403187514107,0.12832062535226346,8.970142740664956e-05,0.004330112047404242,2.132382455362405e-06,6.686656535396415e-06,0.00841970985485986,0.08534746875080582,0.7568295316531282
p32019,3.251737315791918e-07,4.8638574939919665e-08,6.9346784561283e-10,0.5799605709583513,2.1900648371347032e-11,0.4198107388293297,3.3078455184014782e-09,0.00015199469707627048,7.631767972216773e-05
p12071,0.00011906110846685378,0.019932781850635864,3.4765938279232125e-05,4.941579353849958e-07,4.823572678899591e-06,1.1982192255392901e-09,0.9724295972488084,0.00016925254428717902,0.00730922238068877
