"gid","scenario","latitude","longitude","demand_ammonia_kg","demand_biofuel_kg","demand_ldv_kg","demand_metals_kg","demand_methanol_kg","demand_mhdv_kg","demand_ng_kg","demand_refining_kg","demand_storage_kg","demand_synfuel_kg","supply_lte_kg","supply_nuclearhte_kg","supply_smr_kg","total_demand_kg","total_supply_kg"
137,"Current R&D",34.21744644,-77.89749419,0,0,132138.665384181,0,0,58728.2957263028,0,0,0,0,0,0,0,190866.961110484,0
138,"Current R&D",34.21777206,-92.03862841,0,39237029.4126486,10954.9566880626,0,0,4868.86963913893,0,0,0,0,0,0,2607512.40255138,39252853.2389758,2607512.40255138
139,"Current R&D",34.23055023,-119.0338489,0,0,3875307.82545936,0,0,1722359.03353749,0,0,0,0,0,0,0,5597666.85899685,0
140,"Current R&D",34.25380939,-119.2050426,0,0,24711214.230492,0,0,10982761.8802187,0,0,0,0,0,0,0,35693976.1107107,0
141,"Current R&D",34.26263629,-83.85702071,0,31413381.0540281,1200801.82459451,45977011.4942529,0,533689.69981978,0,0,0,0,0,0,2048759.7448618,79124884.0726953,2048759.7448618
142,"Current R&D",34.26860129,-118.7467894,0,0,5739888.60996071,0,0,2551061.60442698,0,0,0,0,0,0,0,8290950.21438769,0
143,"Current R&D",34.42746632,-118.5313506,0,0,11906766.7433939,0,0,5291896.3303973,0,0,0,0,0,0,0,17198663.0737912,0
144,"Current R&D",34.42784952,-119.7226257,0,0,9647325.69124214,0,0,4287700.30721873,0,0,0,0,0,0,0,13935025.9984609,0
145,"Current R&D",34.472633,-93.07294584,0,0,44921.2783876343,0,0,19965.0126167263,0,0,0,0,0,0,0,64886.2910043606,0
146,"Current R&D",34.47688612,-117.3120699,0,0,7557057.37893193,0,0,3358692.16841419,0,0,0,0,0,0,0,10915749.5473461,0
147,"Current R&D",34.49537859,-114.3145716,0,0,384120.481819752,0,0,170720.214142112,0,0,0,0,0,0,0,554840.695961864,0
148,"Current R&D",34.52186967,-82.66056461,0,40844506.7080807,364063.511890965,45977011.4942529,0,161806.005284873,0,0,0,0,0,0,0,87347387.7195095,0
149,"Current R&D",34.57890443,-112.3989019,0,0,2283618.13836376,0,0,1014941.39482834,0,0,0,0,0,0,0,3298559.5331921,0
150,"Current R&D",34.61847896,-98.41739007,0,0,118716.495642255,0,0,52762.8869521134,0,0,0,0,0,0,0,171479.382594368,0
151,"Current R&D",34.62517563,-118.1218362,0,0,8815330.95463043,0,0,3917924.86872463,0,0,0,0,0,0,0,12733255.8233551,0
152,"Current R&D",34.665404,-120.4603686,0,0,976087.312436675,0,0,433816.583305189,0,0,0,0,0,0,0,1409903.89574186,0
153,"Current R&D",34.72378331,-76.83675331,0,0,27905.8936096202,0,0,12402.6193820534,0,0,0,0,0,0,0,40308.5129916736,0
154,"Current R&D",34.73935568,-86.63837073,0,20081784.1936393,4377432.74803847,45977011.4942529,0,1945525.66579488,0,0,0,0,0,0,54706024.0963856,72381754.1017255,54706024.0963856
155,"Current R&D",34.74400639,-77.41732465,0,0,230813.596772389,0,0,102583.820787728,0,0,0,0,0,0,0,333397.417560117,0
156,"Current R&D",34.7547,-87.635,24390243.902439,30122676.290459,0,45977011.4942529,0,0,0,0,0,0,0,0,32348373.9679898,100489931.687151,32348373.9679898
157,"Current R&D",34.75730908,-92.31930789,0,0,1006777.9872226,0,0,447456.883210044,0,0,0,0,0,0,0,1454234.87043264,0
158,"Current R&D",34.76169005,-106.7128873,0,0,397820.681441588,0,0,176809.191751817,0,0,0,0,0,0,0,574629.873193405,0
159,"Current R&D",34.76656262,-82.25328174,0,0,1511961.77131266,0,0,671983.009472292,0,0,0,0,0,0,0,2183944.78078495,0
160,"Current R&D",34.8448296,-82.43927771,0,0,1076308.11443885,0,0,478359.161972821,0,0,0,0,0,0,0,1554667.27641167,0
161,"Current R&D",34.91110838,-120.4383906,0,6314605.51715141,3536634.81924994,0,0,1571837.69744442,0,3852218.62111119,0,0,0,0,0,15275296.654957,0
162,"Current R&D",34.95717611,-81.03468412,0,0,14307.2449454616,0,0,6358.77553131626,0,0,0,0,0,0,0,20666.0204767779,0
163,"Current R&D",34.97354667,-81.99163297,0,0,19041.3085768192,0,0,8462.80381191963,0,0,0,0,0,0,0,27504.1123887388,0
164,"Current R&D",35.05214678,-78.97991294,0,0,2262038.06599635,0,0,1005350.25155393,0,0,0,0,0,0,0,3267388.31755028,0
165,"Current R&D",35.05809977,-85.21005766,0,25156976.0288755,2976701.1838528,45977011.4942529,0,1322978.30393458,0,0,0,0,0,0,20746279.2345854,75433667.0109158,20746279.2345854
166,"Current R&D",35.06681392,-92.43738367,0,0,18940.7801700593,0,0,8418.12452002637,0,0,0,0,0,0,0,27358.9046900857,0
167,"Current R&D",35.07364973,-77.04925627,0,0,40582.8253984835,0,0,18036.8112882149,0,0,0,0,0,0,0,58619.6366866984,0
168,"Current R&D",35.07836021,-114.5822913,0,0,314381.894622964,0,0,139725.286499095,0,0,0,0,0,0,0,454107.181122059,0
169,"Current R&D",35.09401516,-89.91762321,0,37735464.0433132,2613838.4106406,45977011.4942529,0,1161705.96028471,0,75118263.1116681,0,0,0,0,22639829.9078668,162606283.020159,22639829.9078668
170,"Current R&D",35.11826348,-120.6069725,0,0,2123181.26786918,0,0,943636.119052968,0,0,0,0,0,0,0,3066817.38692215,0
171,"Current R&D",35.14181823,-106.6305308,0,0,9944088.07034385,0,0,4419594.6979306,0,0,0,0,0,0,0,14363682.7682744,0
172,"Current R&D",35.177174,-79.43609384,0,0,100760.037604978,0,0,44782.2389355457,0,0,0,0,0,0,0,145542.276540524,0
173,"Current R&D",35.19831874,-101.8483336,65040650.4065041,92204897.2480637,779530.614490753,0,0,346458.050884779,0,59324166.7651123,0,0,0,0,466524555.953383,217695703.085056,466524555.953383
174,"Current R&D",35.20004052,-111.6250512,0,0,1346752.91140229,0,0,598556.849512126,0,0,0,0,0,0,0,1945309.76091442,0
175,"Current R&D",35.21388197,-97.44394674,0,90459701.2366052,193487.554242868,0,0,85994.4685523856,0,28891639.6583339,0,0,0,0,23281360.7370659,119630822.917734,23281360.7370659
176,"Current R&D",35.22240283,-114.0176949,0,0,310743.962876461,0,0,138108.427945094,0,0,0,0,0,0,0,448852.390821555,0
177,"Current R&D",35.24979551,-80.8157913,0,95741198.7689726,14232395.0141217,0,0,6325508.89516522,0,0,0,0,0,0,1241672.57264352,116299102.67826,1241672.57264352
178,"Current R&D",35.25955272,-81.15213742,0,0,27888.7094927067,0,0,12394.9819967585,0,0,0,0,0,0,0,40283.6914894652,0
179,"Current R&D",35.2741138,-93.13134844,0,0,8796.8631182821,0,0,3909.71694145871,0,0,0,0,0,0,0,12706.5800597408,0
180,"Current R&D",35.27918662,-120.6656957,0,0,1947709.3312788,0,0,865648.591679465,0,0,0,0,0,0,0,2813357.92295827,0
181,"Current R&D",35.33734663,-96.92194425,0,0,13711.5917833415,0,0,6094.04079259621,0,0,0,0,0,0,0,19805.6325759377,0
182,"Current R&D",35.33839195,-87.8812237,0,25156976.0288755,0,45977011.4942529,0,0,0,0,0,0,0,0,19659815.7335223,71133987.5231284,19659815.7335223
183,"Current R&D",35.36128658,-119.0306803,0,18943816.5514542,23072030.4022887,0,0,10254235.7343505,0,20031536.8297782,0,0,0,0,76828490.4323175,72301619.5178716,76828490.4323175
184,"Current R&D",35.37807736,-94.36306284,0,0,283531.22758416,0,0,126013.878926293,0,0,0,0,0,0,0,409545.106510453,0
185,"Current R&D",35.38675904,-77.9832049,0,0,37818.3554542177,0,0,16808.1579796523,0,0,0,0,0,0,0,54626.51343387,0
186,"Current R&D",35.39561967,-109.4888389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,"Current R&D",35.46127672,-79.17232538,0,0,4387.4899668089,0,0,1949.99554080396,0,0,0,0,0,0,0,6337.48550761286,0
188,"Current R&D",35.48712408,-80.58188837,0,0,1811429.54551018,0,0,805079.798004522,0,0,0,0,0,0,0,2616509.3435147,0
189,"Current R&D",35.488468,-108.427359,0,0,0,0,0,0,0,10015768.4148891,0,0,0,0,0,10015768.4148891,0
190,"Current R&D",35.49874033,-82.56431524,0,0,1365454.1676942,0,0,606868.518975198,0,0,0,0,0,0,0,1972322.6866694,0
191,"Current R&D",35.50413881,-97.52523817,0,0,8180823.58830987,0,0,3635921.59480439,0,0,0,0,0,0,0,11816745.1831143,0
192,"Current R&D",35.52774675,-120.6718214,0,0,1135272.07715404,0,0,504565.367624017,0,0,0,0,0,0,0,1639837.44477806,0
193,"Current R&D",35.58176189,-77.3730195,0,0,274611.8691429,0,0,122049.719619066,0,0,0,0,0,0,0,396661.588761966,0
194,"Current R&D",35.62432591,-117.6831914,0,0,640442.677111278,0,0,284641.189827234,0,0,0,0,0,0,0,925083.866938512,0
195,"Current R&D",35.64326422,-106.0077711,0,0,340500.460034551,0,0,151333.537793134,0,0,0,0,0,0,0,491833.997827685,0
196,"Current R&D",35.73773272,-77.93204343,0,0,25216.1889919106,0,0,11207.1951075158,0,0,0,0,0,0,0,36423.3840994264,0
197,"Current R&D",35.7514463,-95.35106067,36585365.8536585,45229850.6183026,8130.13502355317,0,0,3613.39334380141,0,0,0,0,0,0,48522560.9519846,81826960.0003285,48522560.9519846
198,"Current R&D",35.75830911,-81.41835935,0,0,1794203.52215274,0,0,797423.78762344,0,0,0,0,0,0,0,2591627.30977618,0
199,"Current R&D",35.76971047,-78.66919695,0,95741198.7689726,16887324.3456641,0,0,7505477.48696182,0,0,0,0,0,0,2048759.7448618,120134000.601599,2048759.7448618
200,"Current R&D",35.77369668,-119.2657338,0,0,760362.007689638,0,0,337938.670084284,0,0,0,0,0,0,0,1098300.67777392,0
201,"Current R&D",35.82930816,-90.68901485,0,0,11766.7517891175,0,0,5229.66746182998,0,0,0,0,0,0,0,16996.4192509475,0
202,"Current R&D",35.84951815,-86.40510169,0,12578488.0144377,46452.9640895254,45977011.4942529,0,20645.7618175668,0,0,0,0,0,0,0,58622598.2345977,0
203,"Current R&D",35.91675896,-84.0250407,0,12578488.0144377,5202766.5487139,45977011.4942529,0,2312340.68831729,0,0,0,0,0,0,0,66070606.7457218,0
204,"Current R&D",35.941007,-80.01001736,0,0,96557.5555136305,0,0,42914.4691171691,0,0,0,0,0,0,0,139472.0246308,0
205,"Current R&D",35.95563,-101.880991,0,0,0,0,0,0,0,77044372.4222237,0,0,0,0,0,77044372.4222237,0
206,"Current R&D",35.95933928,-77.83176195,0,0,111529.260285128,0,0,49568.5601267237,0,0,0,0,0,0,0,161097.820411852,0
207,"Current R&D",35.9796355,-78.94746602,0,0,3076366.72774027,0,0,1367274.1012179,0,0,0,0,0,0,0,4443640.82895817,0
208,"Current R&D",36.07058889,-80.2664688,0,0,1285214.03726494,0,0,571206.238784418,0,0,0,0,0,0,0,1856420.27604936,0
209,"Current R&D",36.07429894,-119.0317245,0,0,934870.89029954,0,0,415498.173466462,0,0,0,0,0,0,0,1350369.063766,0
210,"Current R&D",36.07853147,-79.40934103,0,0,73483.6705415419,0,0,32659.4091295742,0,0,0,0,0,0,0,106143.079671116,0
211,"Current R&D",36.09421479,-79.84421419,0,0,2730861.75143768,0,0,1213716.3339723,0,0,0,0,0,0,0,3944578.08540998,0
212,"Current R&D",36.10600441,-95.90410457,166666666.666667,90459701.2366052,7545300.44364856,0,0,3353466.8638438,0,64139440.0415012,0,0,0,0,221047222.114597,332164575.252266,221047222.114597
213,"Current R&D",36.12176242,-97.0719873,0,90459701.2366052,14991.8182120821,0,0,6663.03031648094,0,84402109.9885461,0,0,0,0,121063075.832743,174883466.07368,121063075.832743
214,"Current R&D",36.13247683,-115.165503,0,5212777.088915,79770576.8785005,0,0,35453589.723778,0,0,0,0,0,0,9571226.08079376,120436943.691194,9571226.08079376
215,"Current R&D",36.14146863,-86.6924717,0,25156976.0288755,3024272.28398072,45977011.4942529,0,1344121.01510254,0,0,0,0,0,0,3880226.78951098,75502380.8222117,3880226.78951098
216,"Current R&D",36.14647828,-120.3545069,0,0,761.115300249279,0,0,338.273466777457,0,0,0,0,0,0,0,1099.38876702674,0
217,"Current R&D",36.26760274,-94.17966558,0,0,484345.851460125,0,0,215264.822871166,0,0,0,0,0,0,0,699610.674331291,0
218,"Current R&D",36.29383428,-119.300912,0,0,6205940.44768827,0,0,2758195.75452812,0,0,0,0,0,0,0,8964136.20221639,0
219,"Current R&D",36.32190786,-119.6942284,0,0,878460.124651104,0,0,390426.722067157,0,0,0,0,0,0,0,1268886.84671826,0
220,"Current R&D",36.33887935,-82.34881371,0,0,105914.566036601,0,0,47073.1404607114,0,0,0,0,0,0,0,152987.706497312,0
221,"Current R&D",36.4018893,-97.89238882,170731707.317073,45229850.6183026,30232.2988492278,0,0,13436.5772663235,0,0,0,0,0,0,226438617.775928,216005226.811491,226438617.775928
222,"Current R&D",36.44,-99.47,65040650.4065041,0,0,0,0,0,0,0,0,0,0,0,86262330.581306,65040650.4065041,86262330.581306
223,"Current R&D",36.51951416,-82.54635566,9146341.46341464,25156976.0288755,118765.358211013,0,0,52784.6036493389,0,0,0,0,0,0,25064729.5363662,34474867.4541505,25064729.5363662
224,"Current R&D",36.56643583,-119.6082291,0,0,734734.021430681,0,0,326548.453969191,0,0,0,0,0,0,0,1061282.47539987,0
225,"Current R&D",36.57500962,-119.4254397,0,0,481528.809047519,0,0,214012.80402112,0,0,0,0,0,0,0,695541.613068639,0
226,"Current R&D",36.575269,-87.35247955,0,25156976.0288755,107162.286716174,45977011.4942529,0,47627.6829849662,0,0,0,0,0,0,0,71288777.4928295,0
227,"Current R&D",36.60323448,-82.15150296,0,0,12799.317938732,0,0,5688.58575054755,0,0,0,0,0,0,0,18487.9036892796,0
228,"Current R&D",36.6092328,-79.41193778,0,0,84816.1633208496,0,0,37696.0725870443,0,0,0,0,0,0,0,122512.235907894,0
229,"Current R&D",36.6129838,-121.8620216,0,0,3284799.9937434,0,0,1459911.1083304,0,0,0,0,0,0,0,4744711.1020738,0
230,"Current R&D",36.69561831,-79.89786732,0,0,30865.459055419,0,0,13717.9818024084,0,0,0,0,0,0,0,44583.4408578274,0
231,"Current R&D",36.70498007,-121.6632649,0,0,4741117.66150092,0,0,2107163.40511152,0,0,0,0,0,0,0,6848281.06661244,0
232,"Current R&D",36.74633716,-95.95456103,61991869.9186992,135689551.854908,8309.97615436821,0,0,3693.32273527476,0,48152732.7638898,0,0,0,0,139128776.748135,245846157.836387,139128776.748135
233,"Current R&D",36.74728807,-108.1589588,0,5645891.04344243,317133.919747278,0,0,140948.408776568,0,0,0,0,0,0,0,6103973.37196628,0
234,"Current R&D",36.74859963,-101.498854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,"Current R&D",36.78812898,-119.7631528,0,0,28784751.156491,0,0,12793222.7362182,0,0,0,0,0,0,0,41577973.8927092,0
236,"Current R&D",36.8426435,-121.3931806,0,0,926679.212008398,0,0,411857.427559288,0,0,0,0,0,0,0,1338536.63956769,0
237,"Current R&D",36.9052118,-76.30620706,0,0,49418524.6698678,0,0,21963788.7421634,0,0,0,0,0,0,0,71382313.4120312,0
238,"Current R&D",36.93835208,-121.7725478,0,0,1586828.66610513,0,0,705257.184935615,0,0,0,0,0,0,0,2292085.85104075,0
239,"Current R&D",36.97145507,-120.0633552,0,0,2557706.46053548,0,0,1136758.42690466,0,0,0,0,0,0,0,3694464.88744014,0
240,"Current R&D",37.01389217,-122.0036696,0,0,11619650.6347848,0,0,5164289.17101545,0,0,0,0,0,0,0,16783939.8058003,0
241,"Current R&D",37.04738392,-84.08904421,0,52781235.526618,65356.0096790979,0,0,29047.1154129324,0,2426897.73130005,0,0,0,0,0,55302536.3830101,0
242,"Current R&D",37.05365031,-88.6243339,0,0,13097.6979661882,0,0,5821.19909608364,0,0,0,0,0,0,0,18918.8970622718,0
243,"Current R&D",37.06287363,-91.30485707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,"Current R&D",37.06332505,-120.8421122,0,0,283.827021023708,0,0,126.145342677203,0,0,0,0,0,0,0,409.972363700911,0
245,"Current R&D",37.08155247,-121.610706,0,0,3822563.58251209,0,0,1698917.14778315,0,0,0,0,0,0,0,5521480.73029524,0
246,"Current R&D",37.1007914,-94.49858559,0,0,17216.4984987571,0,0,7651.77711055869,0,0,0,0,0,0,0,24868.2756093158,0
247,"Current R&D",37.10534645,-113.5682455,0,0,1869047.69279245,0,0,830687.863463309,0,0,0,0,0,0,0,2699735.55625576,0
248,"Current R&D",37.15260297,-93.28762012,0,0,432124.451334222,0,0,192055.311704098,0,0,0,0,0,0,0,624179.76303832,0
249,"Current R&D",37.17067711,-80.45370044,0,0,39288.1686094914,0,0,17461.408270885,0,0,0,0,0,0,0,56749.5768803764,0
250,"Current R&D",37.25354042,-121.0034213,0,0,299.32669013145,0,0,133.034084502867,0,0,0,0,0,0,0,432.360774634317,0
251,"Current R&D",37.28992588,-79.97754038,0,0,449816.283256579,0,0,199918.348114035,0,0,0,0,0,0,0,649734.631370614,0
252,"Current R&D",37.30826497,-81.18582306,0,0,44549.9654802279,0,0,19799.9846578791,0,0,0,0,0,0,0,64349.950138107,0
253,"Current R&D",37.32985403,-121.9437677,0,0,103715688.062758,0,0,46095861.3612258,0,0,0,0,0,0,0,149811549.423984,0
254,"Current R&D",37.33441569,-89.58139672,0,0,16179.9994935962,0,0,7191.11088604277,0,0,0,0,0,0,0,23371.110379639,0
255,"Current R&D",37.3348294,-120.5267784,0,0,2350557.73996924,0,0,1044692.32887522,0,0,0,0,0,0,0,3395250.06884446,0
256,"Current R&D",37.38905006,-79.20713523,0,0,561943.6898017,0,0,249752.751022978,0,0,0,0,0,0,0,811696.440824678,0
257,"Current R&D",37.47262902,-120.8164781,0,0,1944774.13073864,0,0,864344.058106063,0,0,0,0,0,0,0,2809118.1888447,0
258,"Current R&D",37.47839148,-77.48617312,84349593.495935,152893096.171744,17639840.9637339,0,0,7839929.31721506,0,0,0,0,0,0,111871459.972631,262722459.948628,111871459.972631
259,"Current R&D",37.58530136,-82.88313216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,"Current R&D",37.66429906,-75.72664197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,"Current R&D",37.67352926,-120.966957,0,0,7554400.50475444,0,0,3357511.33544642,0,0,0,0,0,0,0,10911911.8402009,0
262,"Current R&D",37.67934305,-97.32726405,0,196574727.668399,4327617.6469786,0,0,1923385.62087937,0,58168501.1787789,0,0,0,0,163207512.402551,260994232.115036,163207512.402551
263,"Current R&D",37.6857894,-121.7560627,0,0,1907364.88617153,0,0,847717.727187345,0,0,0,0,0,0,0,2755082.61335887,0
264,"Current R&D",37.70224475,-113.0775745,0,6992991.88599101,75406.1466310818,0,0,33513.8429471474,0,0,0,0,0,0,1034727.1438696,7101911.87556924,1034727.1438696
265,"Current R&D",37.72875919,-121.4327774,0,0,3253640.97559456,0,0,1446062.6558198,0,0,0,0,0,0,0,4699703.63141436,0
266,"Current R&D",37.7351723,-122.2882621,0,6314605.51715141,148560344.488167,0,0,66026819.7725188,0,0,0,0,0,0,1396881644.22395,220901769.777837,1396881644.22395
267,"Current R&D",37.7468407,-84.30567292,0,0,9913.63267695308,0,0,4406.0589675347,0,0,0,0,0,0,0,14319.6916444878,0
268,"Current R&D",37.74819669,-89.06629296,0,0,7983.19166057015,0,0,3548.08518247562,0,0,0,0,0,0,0,11531.2768430458,0
269,"Current R&D",37.76068343,-87.10083001,0,105562471.053236,13756.5305966374,0,0,6114.01359850552,0,0,0,0,0,0,1862508.85896527,105582341.597431,1862508.85896527
270,"Current R&D",37.77880846,-85.91913999,0,0,64620.5958637315,0,0,28720.2648283251,0,0,0,0,0,0,0,93340.8606920566,0
271,"Current R&D",37.78,-99.93,42682926.8292683,0,0,0,0,0,0,0,0,0,0,0,56609654.4439821,42682926.8292683,56609654.4439821
272,"Current R&D",37.7878525,-121.2045269,0,0,2318123.01622864,0,0,1030276.89610162,0,0,0,0,0,0,0,3348399.91233026,0
273,"Current R&D",37.82207373,-81.17122068,0,0,124944.061626691,0,0,55530.6940563072,0,0,0,0,0,0,0,180474.755682998,0
274,"Current R&D",37.84002172,-90.48707798,0,0,10945.3066761652,0,0,4864.58074496232,0,0,0,0,0,0,0,15809.8874211275,0
275,"Current R&D",37.85037549,-122.0082029,0,0,36069203.1098293,0,0,16030756.9377019,0,0,0,0,0,0,0,52099960.0475312,0
276,"Current R&D",37.96232176,-121.2878436,0,0,9652046.71638659,0,0,4289798.54061626,0,0,0,0,0,0,0,13941845.2570028,0
277,"Current R&D",37.97855894,-87.53792402,0,121614976.563412,260843.359419278,0,0,115930.381964123,0,11864833.3530225,0,0,0,0,6984408.22111977,133856583.657818,6984408.22111977
278,"Current R&D",37.9910797,-121.7824221,0,0,6936282.59011868,0,0,3082792.26227497,0,0,0,0,0,0,0,10019074.8523936,0
279,"Current R&D",38.02308875,-84.49594153,0,0,2972110.04260331,0,0,1320937.79671258,0,0,0,0,0,0,0,4293047.83931589,0
280,"Current R&D",38.05807989,-78.48368511,0,0,606922.20266045,0,0,269743.201182422,0,0,0,0,0,0,0,876665.403842872,0
281,"Current R&D",38.06693898,-97.91627821,0,294862091.502598,18527.6159755342,0,0,8234.49598912629,0,37559131.5558341,0,0,0,0,276504961.020553,332447985.170397,276504961.020553
282,"Current R&D",38.11025702,-122.2112119,0,12629211.0343028,7240338.47591714,0,0,3217928.21151873,0,332138289.512206,0,0,0,0,1742221828.49043,355225767.233945,1742221828.49043
283,"Current R&D",38.12005954,-78.99215265,0,0,170562.243289625,0,0,75805.4414620554,0,0,0,0,0,0,0,246367.68475168,0
284,"Current R&D",38.13791933,-121.2760844,0,0,933756.038341713,0,0,415002.683707428,0,0,0,0,0,0,0,1348758.72204914,0
285,"Current R&D",38.1828775,-84.86551762,0,0,15288.2506668963,0,0,6794.77807417612,0,0,0,0,0,0,0,22083.0287410724,0
286,"Current R&D",38.194467,-95.742764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,"Current R&D",38.22902461,-84.55782834,0,0,10949.6930452095,0,0,4866.53024231533,0,0,0,0,0,0,0,15816.2232875248,0
288,"Current R&D",38.22973177,-85.67411518,0,52781235.526618,15282633.200307,0,0,6792281.42235865,0,0,0,0,0,0,1862508.85896527,74856150.1492836,1862508.85896527
289,"Current R&D",38.25043117,-122.6457298,0,0,2977034.15854687,0,0,1323126.2926875,0,0,0,0,0,0,0,4300160.45123437,0
290,"Current R&D",38.26007356,-122.0339381,0,0,4423849.16390874,0,0,1966155.18395944,0,0,0,0,0,0,0,6390004.34786818,0
291,"Current R&D",38.27823321,-104.6402997,0,0,644851.209636481,0,0,286600.537616214,0,0,0,0,0,0,0,931451.747252695,0
292,"Current R&D",38.27984426,-77.50160888,0,0,3433619.11232779,0,0,1526052.93881235,0,0,0,0,0,0,0,4959672.05114014,0
293,"Current R&D",38.29543708,-122.2906586,0,0,2668782.06681212,0,0,1186125.36302761,0,0,0,0,0,0,0,3854907.42983973,0
294,"Current R&D",38.29807353,-76.46284485,0,0,866799.28092848,0,0,385244.124857102,0,0,0,0,0,115552630.196094,0,1252043.40578558,115552630.196094
295,"Current R&D",38.2982918,-122.4749362,0,0,1732865.12954514,0,0,770162.27979784,0,0,0,0,0,0,0,2503027.40934298,0
296,"Current R&D",38.36433502,-121.9677198,0,0,2504166.69270172,0,0,1112962.9745341,0,0,0,0,0,0,0,3617129.66723582,0
297,"Current R&D",38.37611409,-81.70227293,0,14853494.2546843,189403.84185851,0,0,84179.485270449,0,0,0,0,0,0,29489723.6002835,15127077.5818133,29489723.6002835
298,"Current R&D",38.37892834,-75.13102183,0,0,193902.755003949,0,0,86179.0022239771,0,0,0,0,0,0,0,280081.757227926,0
299,"Current R&D",38.42354172,-78.88691883,0,0,213379.486326494,0,0,94835.3272562195,0,0,0,0,0,0,0,308214.813582713,0
300,"Current R&D",38.44053626,-75.59289594,0,0,879687.059574965,0,0,390972.026477762,0,0,0,0,0,0,0,1270659.08605273,0
301,"Current R&D",38.44093845,-82.48227945,0,28056464.3870817,345620.006130826,0,0,153608.8916137,0,112484783.736447,0,0,0,0,87951807.2289157,141040477.021273,87951807.2289157
302,"Current R&D",38.44286786,-122.7415819,0,0,21966168.7516717,0,0,9762741.66740965,0,0,0,0,0,0,0,31728910.4190813,0
303,"Current R&D",38.55453781,-121.7397747,0,0,2537883.25032786,0,0,1127948.11125683,0,0,0,0,0,0,0,3665831.36158469,0
304,"Current R&D",38.57703207,-92.20345233,0,0,24979.9330702093,0,0,11102.1924756486,0,0,0,0,0,0,0,36082.1255458579,0
305,"Current R&D",38.61174081,-76.98582053,0,0,1969048.69876255,0,0,875132.755005576,0,0,0,0,0,0,0,2844181.45376813,0
306,"Current R&D",38.621486,-115.617898,0,0,0,0,0,0,0,1926109.31055559,0,0,0,0,0,1926109.31055559,0
307,"Current R&D",38.63088594,-90.34245531,0,236096021.617248,41066064.5826572,0,0,18251584.2589587,0,0,0,0,0,0,3880226.78951098,295413670.458864,3880226.78951098
308,"Current R&D",38.63899674,-121.3278234,0,6314605.51715141,60081934.3914781,0,0,26703081.951768,0,0,0,0,0,0,5949681.07725018,93099621.8603975,5949681.07725018
309,"Current R&D",38.67347567,-121.7619463,0,0,606043.987698118,0,0,269352.883421386,0,0,0,0,0,0,0,875396.871119504,0
310,"Current R&D",38.7409987,-82.92741907,0,0,13595.7379593864,0,0,6042.55020417174,0,0,0,0,0,0,0,19638.2881635581,0
311,"Current R&D",38.76571494,-101.0293485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,"Current R&D",38.81464221,-97.61206099,0,98287363.8341993,21533.4430303397,0,0,9570.41912459543,0,0,0,0,0,0,310418.143160879,98318467.6963542,310418.143160879
313,"Current R&D",38.87167489,-104.7743588,0,0,9547472.2511629,0,0,4243321.00051684,0,0,0,0,0,0,0,13790793.2516797,0
314,"Current R&D",38.89651017,-77.18950287,0,0,166378220.479943,0,0,73945875.7688635,0,0,0,0,0,0,0,240324096.248807,0
315,"Current R&D",38.89785959,-90.12501488,0,87021736.1786579,13272.7140910545,0,0,5898.98404046868,0,135983317.325225,0,0,0,0,256094968.107725,223024225.202014,256094968.107725
316,"Current R&D",38.89938425,-94.3755258,0,0,256659.365641884,0,0,114070.829174171,0,0,0,0,0,0,0,370730.194816055,0
317,"Current R&D",38.92777623,-121.0833039,0,0,74837.8897730622,0,0,33261.2843435832,0,0,0,0,0,0,0,108099.174116645,0
318,"Current R&D",38.95587985,-92.32750625,0,0,187156.837671726,0,0,83180.8167429892,0,0,0,0,0,0,0,270337.654414715,0
319,"Current R&D",38.95642764,-95.26030433,0,0,18353.0067181272,0,0,8156.89187472321,0,0,0,0,0,0,0,26509.8985928504,0
320,"Current R&D",39.00560231,-74.88925815,0,0,427923.337080023,0,0,190188.149813344,0,0,0,0,0,0,0,618111.486893367,0
321,"Current R&D",39.04007402,-94.5961566,0,0,21533355.120317,0,0,9570380.0534742,0,0,0,0,0,0,0,31103735.1737912,0
322,"Current R&D",39.04267002,-95.69179814,0,0,224020.155075028,0,0,99564.5133666791,0,0,0,0,0,0,0,323584.668441707,0
323,"Current R&D",39.05392411,-96.82539862,0,0,32483.1501857126,0,0,14436.9556380945,0,0,0,0,0,0,0,46920.1058238071,0
324,"Current R&D",39.08931801,-108.5626165,0,0,2327178.34994269,0,0,1034301.48886342,0,0,0,0,0,0,0,3361479.83880611,0
325,"Current R&D",39.1008509,-111.9321822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,"Current R&D",39.12334249,-121.606948,0,0,3310598.22440134,0,0,1471376.98862282,0,0,0,0,0,0,0,4781975.21302416,0
327,"Current R&D",39.14468238,-75.54434658,0,5345884.23105731,2201181.17868231,0,0,978302.746081026,0,0,0,0,0,0,0,8525368.15582065,0
